player_id,player_name,season,team_abbr,salary_usd,salary_cap_share_t,real_salary_change,cy_A_up,cy_B_offseason,cy_C,contract_year,cy_exogenous,draft_round,experience
derozde01,DeMar DeRozan,2022,CHI,26000000.0,0.2313167259786477,-0.0459175424413904,0.0,0.0,0,0.0,0.0,1.0,13.0
derozde01,DeMar DeRozan,2023,CHI,27300000.0,0.2206952303961196,-0.0471288515406163,0.0,0.0,0,0.0,0.0,1.0,14.0
derozde01,DeMar DeRozan,2024,CHI,28600000.0,0.2102941176470588,,,,0,,,1.0,15.0
greendr01,Draymond Green,2016,GSW,14260870.0,0.2037267142857143,-0.2003188228175783,0.0,0.0,0,0.0,0.0,2.0,4.0
greendr01,Draymond Green,2017,GSW,15330435.0,0.1629164187035069,0.0157932881089883,0.0,0.0,0,0.0,0.0,2.0,5.0
greendr01,Draymond Green,2018,GSW,16400000.0,0.1654894046417759,0.0359474206539169,0.0,0.0,0,0.0,0.0,2.0,6.0
greendr01,Draymond Green,2019,GSW,17469565.0,0.1714383218842002,-0.0088105011934408,0.0,0.0,0,0.0,0.0,2.0,7.0
greendr01,Draymond Green,2020,GSW,18539130.0,0.1699278643446379,0.1999999999999999,0.0,0.0,0,0.0,0.0,2.0,8.0
greendr01,Draymond Green,2021,GSW,22246956.0,0.2039134372135655,0.0482917940040923,0.0,0.0,0,0.0,0.0,2.0,9.0
greendr01,Draymond Green,2022,GSW,24026712.0,0.2137607829181494,-0.0240426528152096,0.0,0.0,0,0.0,0.0,2.0,10.0
greendr01,Draymond Green,2023,GSW,25806468.0,0.208621406628941,-0.2132727074183381,0.0,0.0,0,0.0,0.0,2.0,11.0
greendr01,Draymond Green,2024,GSW,22321429.0,0.1641281544117647,,,,0,,,2.0,12.0
wadedw01,Dwyane Wade,2016,MIA,20000000.0,0.2857142857142857,-0.137088204038257,0.0,1.0,0,1.0,1.0,1.0,13.0
wadedw01,Dwyane Wade,2017,CHI,23200000.0,0.2465462274176408,-0.268249959462751,0.0,,0,,,1.0,14.0
wadedw01,Dwyane Wade,2019,MIA,2393887.0,0.0234925122669283,,,,0,,,1.0,16.0
antetgi01,Giannis Antetokounmpo,2016,MIL,1953960.0,0.0279137142857142,0.1403823128503158,0.0,0.0,1,1.0,1.0,1.0,3.0
antetgi01,Giannis Antetokounmpo,2017,MIL,2995420.0,0.0318323060573857,6.1235790814878825,1.0,0.0,0,1.0,0.0,1.0,4.0
antetgi01,Giannis Antetokounmpo,2018,MIL,22471911.0,0.2267599495459132,0.0454612224412787,0.0,0.0,0,0.0,0.0,1.0,5.0
antetgi01,Giannis Antetokounmpo,2019,MIL,24157304.0,0.2370687340529931,-0.0008313377606243,0.0,0.0,0,0.0,0.0,1.0,6.0
antetgi01,Giannis Antetokounmpo,2020,MIL,25842697.0,0.2368716498625114,0.0652173029773171,0.0,0.0,0,0.0,0.0,1.0,7.0
antetgi01,Giannis Antetokounmpo,2021,MIL,27528088.0,0.2523197800183318,0.3873014405791652,1.0,0.0,0,1.0,0.0,1.0,8.0
antetgi01,Giannis Antetokounmpo,2022,MIL,39344900.0,0.3500435943060498,-0.0186580436540015,0.0,0.0,0,0.0,0.0,1.0,9.0
antetgi01,Giannis Antetokounmpo,2023,MIL,42492492.0,0.3435124656426839,-0.0230664488017429,0.0,0.0,0,0.0,0.0,1.0,10.0
antetgi01,Giannis Antetokounmpo,2024,MIL,45640084.0,0.3355888529411764,,,,0,,,1.0,11.0
dragigo01,Goran Dragić,2016,MIA,14783000.0,0.2111857142857142,-0.2003188097768331,0.0,0.0,0,0.0,0.0,2.0,8.0
dragigo01,Goran Dragić,2017,MIA,15891725.0,0.1688812433581296,0.0157933025133174,0.0,0.0,0,0.0,0.0,2.0,9.0
dragigo01,Goran Dragić,2018,MIA,17000450.0,0.1715484359233098,0.0359474335452489,0.0,0.0,0,0.0,0.0,2.0,10.0
dragigo01,Goran Dragić,2019,MIA,18109175.0,0.1777151619234543,-0.0088104902822724,0.0,0.0,0,0.0,0.0,2.0,11.0
