player_id,player_name,season,team_abbr,team_next,salary_usd,salary_next,real_salary_change,draft_round,experience,cy_A_up,cy_A_down,cy_B_offseason,cy_B_trade,cy_C,contract_year,cy_exogenous
curryst01,Stephen Curry,2024,GSW,,51915615.0,,,1.0,15.0,,,,0,0,,
daniedy01,Dyson Daniels,2023,NOP,NOP,5508600.0,5784120.0,-0.04494837484062342,1.0,1.0,0,0,0,0,0,0,0
daniedy01,Dyson Daniels,2024,NOP,,5784120.0,,,1.0,2.0,,,,0,0,,
danietr01,Troy Daniels,2016,CHO,MEM,947276.0,3332940.0,1.6173353922855633,,1.0,1,0,1,0,0,1,1
danietr01,Troy Daniels,2017,MEM,PHO,3332940.0,3408520.0,-0.028921541904406878,,2.0,0,0,1,0,0,1,1
danietr01,Troy Daniels,2018,PHO,PHO,3408520.0,3258539.0,-0.07027063723373939,,3.0,0,0,0,0,0,0,0
danietr01,Troy Daniels,2019,PHO,2TM,3258539.0,458439.0,-0.8685961569880245,,4.0,0,1,,0,0,,
danietr01,Troy Daniels,2020,2TM,,458439.0,,,,5.0,,,,1,0,,
davisan02,Anthony Davis,2016,NOP,NOP,7070730.0,22116750.0,1.326834377894171,1.0,4.0,1,0,0,0,0,1,0
davisan02,Anthony Davis,2017,NOP,NOP,22116750.0,23775506.0,0.02076184597705888,1.0,5.0,0,0,0,0,0,0,0
davisan02,Anthony Davis,2018,NOP,NOP,23775506.0,25434263.0,0.04037248957005812,1.0,6.0,0,0,0,0,0,0,0
davisan02,Anthony Davis,2019,NOP,LAL,25434263.0,27093019.0,-0.005081108692321812,1.0,7.0,0,0,1,0,0,1,1
davisan02,Anthony Davis,2020,LAL,LAL,27093019.0,32742000.0,0.20850319412539453,1.0,8.0,0,0,0,0,0,0,0
davisan02,Anthony Davis,2021,LAL,LAL,32742000.0,35361360.0,0.04829181494661916,1.0,9.0,0,0,0,0,0,0,0
davisan02,Anthony Davis,2022,LAL,LAL,35361360.0,37980720.0,-0.02404263600706602,1.0,10.0,0,0,0,0,0,0,0
davisan02,Anthony Davis,2023,LAL,LAL,37980720.0,40600080.0,-0.027712981744421827,1.0,11.0,0,0,0,0,0,0,0
davisan02,Anthony Davis,2024,LAL,,40600080.0,,,1.0,12.0,,,,0,0,,
davisde01,Deyonta Davis,2017,MEM,MEM,1369229.0,1312611.0,-0.08971807440810387,2.0,1.0,0,0,0,0,1,1,1
davisde01,Deyonta Davis,2018,MEM,,1312611.0,,,2.0,2.0,,,,0,0,,
davised01,Ed Davis,2016,POR,POR,6980802.0,6666667.0,-0.2895854311373407,1.0,6.0,0,1,0,0,0,0,0
davised01,Ed Davis,2017,POR,POR,6666667.0,6352531.0,-0.09519706779312354,1.0,7.0,0,0,0,0,0,0,0
davised01,Ed Davis,2018,POR,BRK,6352531.0,4449000.0,-0.31889340862473525,1.0,8.0,0,1,1,0,0,1,1
davised01,Ed Davis,2019,BRK,UTA,4449000.0,4767000.0,0.000765164377457328,1.0,9.0,0,0,1,0,0,1,1
davised01,Ed Davis,2020,UTA,MIN,4767000.0,5005350.0,0.050000000000000044,1.0,10.0,0,0,1,0,0,1,1
davised01,Ed Davis,2021,MIN,CLE,5005350.0,2641691.0,-0.4877216465570452,1.0,11.0,0,1,1,0,0,1,1
davised01,Ed Davis,2022,CLE,,2641691.0,,,1.0,12.0,,,,0,0,,
davisjo06,Johnny Davis,2023,WAS,WAS,4810320.0,5050800.0,-0.04497004235012381,1.0,1.0,0,0,0,0,0,0,0
davisjo06,Johnny Davis,2024,WAS,,5050800.0,,,1.0,2.0,,,,0,0,,
daviste02,Terence Davis,2020,TOR,2TM,898310.0,1517981.0,0.6898186594828066,,1.0,1,0,,0,0,1,
daviste02,Terence Davis,2021,2TM,SAC,1517981.0,4000000.0,1.5577146733589364,,2.0,,,,1,0,,
daviste02,Terence Davis,2022,SAC,SAC,4000000.0,4000000.0,-0.09135004042037187,,3.0,0,0,0,0,0,0,0
daviste02,Terence Davis,2023,SAC,,4000000.0,,,,4.0,,,,0,0,,
dedmode01,Dewayne Dedmon,2016,ORL,SAS,947276.0,2898000.0,1.2757799320850545,,1.0,1,0,1,0,0,1,1
dedmode01,Dewayne Dedmon,2017,SAS,ATL,2898000.0,6900000.0,1.260823602902311,,2.0,1,0,1,0,0,1,1
dedmode01,Dewayne Dedmon,2018,ATL,ATL,6900000.0,6300000.0,-0.11204505696121514,,3.0,0,0,0,0,0,0,0
dedmode01,Dewayne Dedmon,2019,ATL,2TM,6300000.0,13333334.0,0.9767313147978409,,4.0,1,0,,0,0,1,
dedmode01,Dewayne Dedmon,2020,2TM,MIA,13333334.0,5256308.0,-0.605776919711154,,5.0,,,,1,0,,
dedmode01,Dewayne Dedmon,2022,MIA,2TM,5256308.0,8283688.0,0.4319885300424273,,6.0,1,0,,0,0,1,
dedmode01,Dewayne Dedmon,2023,2TM,,8283688.0,,,,7.0,,,,1,0,,
dekkesa01,Sam Dekker,2017,HOU,LAC,1720560.0,1794600.0,-0.009592751277046396,1.0,2.0,0,0,1,0,0,1,1
dekkesa01,Sam Dekker,2018,LAC,2TM,1794600.0,2760094.0,0.4957385262318412,1.0,3.0,1,0,,0,1,1,1
dekkesa01,Sam Dekker,2019,2TM,,2760094.0,,,1.0,4.0,,,,1,0,,
delanma01,Malcolm Delaney,2017,ATL,ATL,2500000.0,2500000.0,-0.05045408678102925,,1.0,0,0,0,0,0,0,0
delanma01,Malcolm Delaney,2018,ATL,,2500000.0,,,,2.0,,,,0,0,,
dellama01,Matthew Dellavedova,2016,CLE,MIL,1347276.0,9607500.0,4.30471720134351,,1.0,1,0,1,0,0,1,1
dellama01,Matthew Dellavedova,2017,MIL,MIL,9607500.0,9607500.0,-0.05045408678102925,,2.0,0,0,0,0,0,0,0
dellama01,Matthew Dellavedova,2018,MIL,2TM,9607500.0,9607500.0,-0.027477919528949846,,3.0,0,0,,0,0,,
dellama01,Matthew Dellavedova,2019,2TM,CLE,9607500.0,9607500.0,-0.06599450045829514,,4.0,,,,1,0,,
dellama01,Matthew Dellavedova,2020,CLE,SAC,9607500.0,2628597.0,-0.7264015612802499,,5.0,0,1,1,0,0,1,1
dellama01,Matthew Dellavedova,2023,SAC,,2628597.0,,,,6.0,,,,0,0,,
denglu01,Luol Deng,2016,MIA,LAL,10151612.0,18000000.0,0.31900338852514865,1.0,12.0,1,0,1,0,0,1,1
denglu01,Luol Deng,2017,LAL,MIN,18000000.0,16747954.0,-0.11650270691781583,1.0,13.0,0,0,1,0,0,1,1
denglu01,Luol Deng,2019,MIN,,16747954.0,,,1.0,15.0,,,,0,0,,
derozde01,DeMar DeRozan,2016,TOR,TOR,9500000.0,26540100.0,1.0782001230493874,1.0,7.0,1,0,0,0,0,1,0
derozde01,DeMar DeRozan,2017,TOR,TOR,26540100.0,27739975.0,-0.007525220551300893,1.0,8.0,0,0,0,0,0,0,0
derozde01,DeMar DeRozan,2018,TOR,SAS,27739975.0,27739975.0,-0.027477919528949957,1.0,9.0,0,0,1,0,0,1,1
derozde01,DeMar DeRozan,2019,SAS,SAS,27739975.0,27739975.0,-0.06599450045829502,1.0,10.0,0,0,0,0,0,0,0
derozde01,DeMar DeRozan,2020,SAS,SAS,27739975.0,27739975.0,0.0,1.0,11.0,0,0,0,0,0,0,0
derozde01,DeMar DeRozan,2021,SAS,CHI,27739975.0,26000000.0,-0.09024233784383506,1.0,12.0,0,0,1,0,0,1,1
derozde01,DeMar DeRozan,2022,CHI,CHI,26000000.0,27300000.0,-0.04591754244139046,1.0,13.0,0,0,0,0,0,0,0
derozde01,DeMar DeRozan,2023,CHI,CHI,27300000.0,28600000.0,-0.0471288515406163,1.0,14.0,0,0,0,0,0,0,0
derozde01,DeMar DeRozan,2024,CHI,,28600000.0,,,1.0,15.0,,,,0,0,,
diabamo01,Moussa Diabaté,2023,LAC,,508891.0,,,2.0,1.0,,,,0,1,1,1
diakima01,Mamadi Diakite,2023,CLE,,508891.0,,,,1.0,,,,0,0,,
diallch01,Cheick Diallo,2018,NOP,NOP,1312611.0,1544951.0,0.14466430705352096,2.0,2.0,0,0,0,0,0,0,0
diallch01,Cheick Diallo,2019,NOP,PHO,1544951.0,1678854.0,0.014957023832852467,2.0,3.0,0,0,1,0,0,1,1
diallch01,Cheick Diallo,2020,PHO,,1678854.0,,,2.0,4.0,,,,0,0,,
diallha01,Hamidou Diallo,2019,OKC,OKC,838464.0,1416852.0,0.5782997958608402,2.0,1.0,1,0,0,0,1,1,1
diallha01,Hamidou Diallo,2020,OKC,2TM,1416852.0,1663861.0,0.17433648680313807,2.0,2.0,0,0,,0,0,,
diallha01,Hamidou Diallo,2021,2TM,DET,1663861.0,5200000.0,2.0335051791310046,2.0,3.0,,,,1,0,,
diallha01,Hamidou Diallo,2022,DET,DET,5200000.0,5200000.0,-0.09135004042037176,2.0,4.0,0,0,0,0,0,0,0
diallha01,Hamidou Diallo,2023,DET,,5200000.0,,,2.0,5.0,,,,0,0,,
diawbo01,Boris Diaw,2016,SAS,UTA,7500000.0,7000000.0,-0.3057031526744597,1.0,13.0,0,1,1,0,0,1,1
diawbo01,Boris Diaw,2017,UTA,,7000000.0,,,1.0,14.0,,,,0,0,,
dickgr01,Gradey Dick,2024,TOR,,4536708.0,,,1.0,1.0,,,,0,0,,
dienggo01,Gorgui Dieng,2016,MIN,MIN,1474440.0,2348782.0,0.18501547632731552,1.0,3.0,0,0,0,0,1,1,1
dienggo01,Gorgui Dieng,2017,MIN,MIN,2348782.0,14112360.0,4.705226693611785,1.0,4.0,1,0,0,0,0,1,0
dienggo01,Gorgui Dieng,2018,MIN,MIN,14112360.0,15170787.0,0.0454612365063789,1.0,5.0,0,0,0,0,0,0,0
dienggo01,Gorgui Dieng,2019,MIN,2TM,15170787.0,16229213.0,-0.000831387637719172,1.0,6.0,0,0,,0,0,,
dienggo01,Gorgui Dieng,2020,2TM,2TM,16229213.0,17587688.0,0.0837055376622391,1.0,7.0,,,,1,0,,
dienggo01,Gorgui Dieng,2021,2TM,ATL,17587688.0,4000000.0,-0.7792454427449435,1.0,8.0,,,,1,0,,
dienggo01,Gorgui Dieng,2022,ATL,SAS,4000000.0,4105236.0,-0.06744436863379144,1.0,9.0,0,0,1,0,0,1,1
dienggo01,Gorgui Dieng,2023,SAS,,4105236.0,,,1.0,10.0,,,,0,0,,
diengou01,Ousmane Dieng,2023,OKC,OKC,4569840.0,4798440.0,-0.044941739497122324,1.0,1.0,0,0,0,0,0,0,0
diengou01,Ousmane Dieng,2024,OKC,,4798440.0,,,1.0,2.0,,,,0,0,,
dinwisp01,Spencer Dinwiddie,2017,BRK,BRK,726672.0,1524305.0,0.991816917741764,2.0,3.0,1,0,0,0,0,1,0
dinwisp01,Spencer Dinwiddie,2018,BRK,BRK,1524305.0,1656092.0,0.05660352573235805,2.0,4.0,0,0,0,0,0,0,0
dinwisp01,Spencer Dinwiddie,2019,BRK,BRK,1656092.0,10605600.0,4.9813637925547045,2.0,5.0,1,0,0,0,0,1,0
dinwisp01,Spencer Dinwiddie,2020,BRK,2TM,10605600.0,19314284.0,0.8211401523723318,2.0,6.0,1,0,,0,0,1,
dinwisp01,Spencer Dinwiddie,2022,2TM,2TM,19314284.0,19500000.0,-0.08261294015337317,2.0,8.0,,,,1,0,,
dinwisp01,Spencer Dinwiddie,2023,2TM,2TM,19500000.0,20411797.0,-0.0479112786953243,2.0,9.0,,,,1,0,,
dinwisp01,Spencer Dinwiddie,2024,2TM,,20411797.0,,,2.0,10.0,,,,1,0,,
divindo01,Donte DiVincenzo,2019,MIL,MIL,2484360.0,2905800.0,0.09244762456660327,1.0,1.0,0,0,0,0,0,0,0
divindo01,Donte DiVincenzo,2020,MIL,MIL,2905800.0,3044160.0,0.04761511459838941,1.0,2.0,0,0,0,0,0,0,0
divindo01,Donte DiVincenzo,2021,MIL,2TM,3044160.0,4675830.0,0.4909039911155477,1.0,3.0,1,0,,0,1,1,1
divindo01,Donte DiVincenzo,2022,2TM,GSW,4675830.0,4500000.0,-0.12551893073351117,1.0,4.0,,,,1,0,,
divindo01,Donte DiVincenzo,2023,GSW,NYK,4500000.0,10900000.0,1.203153594771242,1.0,5.0,1,0,1,0,0,1,1
divindo01,Donte DiVincenzo,2024,NYK,,10900000.0,,,1.0,6.0,,,,0,0,,
doncilu01,Luka Dončić,2019,DAL,DAL,6569040.0,7683360.0,0.0924428067052041,1.0,1.0,0,0,0,0,0,0,0
doncilu01,Luka Dončić,2020,DAL,DAL,7683360.0,8049360.0,0.04763540950834,1.0,2.0,0,0,0,0,0,0,0
doncilu01,Luka Dončić,2021,DAL,DAL,8049360.0,10174391.0,0.22688967489186052,1.0,3.0,0,0,0,0,1,1,1
doncilu01,Luka Dončić,2022,DAL,DAL,10174391.0,37096500.0,2.312997625660904,1.0,4.0,1,0,0,0,0,1,0
doncilu01,Luka Dončić,2023,DAL,DAL,37096500.0,40064220.0,-0.017676470588235293,1.0,5.0,0,0,0,0,0,0,0
doncilu01,Luka Dončić,2024,DAL,,40064220.0,,,1.0,6.0,,,,0,0,,
dorsety01,Tyler Dorsey,2018,ATL,2TM,815615.0,1378242.0,0.6433866189716728,2.0,1.0,1,0,,0,1,1,1
dorsety01,Tyler Dorsey,2019,2TM,,1378242.0,,,2.0,2.0,,,,1,0,,
dortlu01,Luguentz Dort,2020,OKC,OKC,155647.0,1517981.0,8.752716081903282,,1.0,1,0,0,0,0,1,0
dortlu01,Luguentz Dort,2021,OKC,OKC,1517981.0,1782621.0,0.13985897218444499,,2.0,0,0,0,0,0,0,0
dortlu01,Luguentz Dort,2022,OKC,OKC,1782621.0,15277778.0,6.787495133383109,,3.0,1,0,0,0,0,1,0
dortlu01,Luguentz Dort,2023,OKC,OKC,15277778.0,15277778.0,-0.09044117647058825,,4.0,0,0,0,0,0,0,0
dortlu01,Luguentz Dort,2024,OKC,,15277778.0,,,,5.0,,,,0,0,,
dosunay01,Ayo Dosunmu,2022,CHI,CHI,925258.0,1563518.0,0.5354534275867064,2.0,1.0,1,0,0,0,1,1,1
dosunay01,Ayo Dosunmu,2023,CHI,CHI,1563518.0,6481482.0,2.7705284765810556,2.0,2.0,1,0,0,0,0,1,0
dosunay01,Ayo Dosunmu,2024,CHI,,6481482.0,,,2.0,3.0,,,,0,0,,
dotsoda01,Damyean Dotson,2018,NYK,NYK,1100000.0,1378242.0,0.2185188883932554,2.0,1.0,0,0,0,0,1,1,1
dotsoda01,Damyean Dotson,2019,NYK,NYK,1378242.0,1618520.0,0.09683682627451495,2.0,2.0,0,0,0,0,0,0,0
dotsoda01,Damyean Dotson,2020,NYK,CLE,1618520.0,2000000.0,0.23569680943083804,2.0,3.0,0,0,1,0,0,1,1
dotsoda01,Damyean Dotson,2021,CLE,,2000000.0,,,2.0,4.0,,,,0,0,,
douglto01,Toney Douglas,2016,NOP,MEM,2971568.0,564868.0,-0.8585933882783613,1.0,7.0,0,1,1,0,0,1,1
douglto01,Toney Douglas,2017,MEM,,564868.0,,,1.0,8.0,,,,0,0,,
doumbse01,Sekou Doumbouya,2020,DET,DET,3285120.0,3449400.0,0.05000730566919942,1.0,1.0,0,0,0,0,0,0,0
doumbse01,Sekou Doumbouya,2021,DET,,3449400.0,,,1.0,2.0,,,,0,0,,
dowtije01,Jeff Dowtin Jr.,2023,TOR,,508891.0,,,,1.0,,,,0,0,,
doziepj01,PJ Dozier,2020,DEN,DEN,183115.0,1762796.0,8.626715452038335,,1.0,1,0,0,0,0,1,0
doziepj01,PJ Dozier,2021,DEN,,1762796.0,,,,2.0,,,,0,0,,
dragigo01,Goran Dragić,2016,MIA,MIA,14783000.0,15891725.0,-0.20031880977683314,2.0,8.0,0,0,0,0,0,0,0
dragigo01,Goran Dragić,2017,MIA,MIA,15891725.0,17000450.0,0.015793302513317453,2.0,9.0,0,0,0,0,0,0,0
dragigo01,Goran Dragić,2018,MIA,MIA,17000450.0,18109175.0,0.035947433545248986,2.0,10.0,0,0,0,0,0,0,0
dragigo01,Goran Dragić,2019,MIA,MIA,18109175.0,19217900.0,-0.008810490282272432,2.0,11.0,0,0,0,0,0,0,0
dragigo01,Goran Dragić,2020,MIA,MIA,19217900.0,18000000.0,-0.0633732093516981,2.0,12.0,0,0,0,0,0,0,0
dragigo01,Goran Dragić,2021,MIA,2TM,18000000.0,19348907.0,0.043379672647291256,2.0,13.0,0,0,,0,0,,
dragigo01,Goran Dragić,2022,2TM,2TM,19348907.0,3523762.0,-0.83451953131677,2.0,14.0,,,,1,0,,
dragigo01,Goran Dragić,2023,2TM,,3523762.0,,,2.0,15.0,,,,1,0,,
drumman01,Andre Drummond,2016,DET,DET,3272090.0,22116750.0,4.028106696578533,1.0,4.0,1,0,0,0,0,1,0
drumman01,Andre Drummond,2017,DET,DET,22116750.0,23775506.0,0.02076184597705888,1.0,5.0,0,0,0,0,0,0,0
drumman01,Andre Drummond,2018,DET,DET,23775506.0,25434262.0,0.040372448665688676,1.0,6.0,0,0,0,0,0,0,0
drumman01,Andre Drummond,2019,DET,2TM,25434262.0,27093018.0,-0.005081106297387228,1.0,7.0,0,0,,0,0,,
drumman01,Andre Drummond,2020,2TM,2TM,27093018.0,28751774.0,0.061224482263290136,1.0,8.0,,,,1,0,,
drumman01,Andre Drummond,2021,2TM,2TM,28751774.0,2401537.0,-0.9189257246838681,1.0,9.0,,,,1,0,,
drumman01,Andre Drummond,2022,2TM,CHI,2401537.0,3200000.0,0.21075788990750932,1.0,10.0,,,,1,0,,
drumman01,Andre Drummond,2023,CHI,CHI,3200000.0,3360000.0,-0.04496323529411761,1.0,11.0,0,0,0,0,0,0,0
drumman01,Andre Drummond,2024,CHI,,3360000.0,,,1.0,12.0,,,,0,0,,
duartch01,Chris Duarte,2022,IND,IND,3749400.0,3936960.0,-0.04589573135258629,1.0,1.0,0,0,0,0,0,0,0
duartch01,Chris Duarte,2023,IND,SAC,3936960.0,4124400.0,-0.04713677259491955,1.0,2.0,0,0,1,0,0,1,1
duartch01,Chris Duarte,2024,SAC,,4124400.0,,,1.0,3.0,,,,0,1,1,1
