player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
rosede01,derrick rose,Derrick Rose,2008,1,1,CHI,Memphis
beaslmi01,michael beasley,Michael Beasley,2008,1,2,MIA,Kansas State
mayooj01,oj mayo,O.J. Mayo,2008,1,3,MIN,USC
westbru01,russell westbrook,Russell Westbrook,2008,1,4,SEA,UCLA
loveke01,kevin love,Kevin Love,2008,1,5,MEM,UCLA
gallida01,danilo gallinari,Danilo Gallinari,2008,1,6,NYK,
gordoer01,eric gordon,Eric Gordon,2008,1,7,LAC,Indiana
alexajo01,joe alexander,Joe Alexander,2008,1,8,MIL,West Virginia
augusdj01,dj augustin,D.J. Augustin,2008,1,9,CHA,Texas
lopezbr01,brook lopez,Brook Lopez,2008,1,10,NJN,Stanford
bayleje01,jerryd bayless,Jerryd Bayless,2008,1,11,IND,Arizona
thompja02,jason thompson,Jason Thompson,2008,1,12,SAC,Rider University
rushbr01,brandon rush,Brandon Rush,2008,1,13,POR,Kansas
randoan01,anthony randolph,Anthony Randolph,2008,1,14,GSW,LSU
lopezro01,robin lopez,Robin Lopez,2008,1,15,PHO,Stanford
speigma01,marreese speights,Marreese Speights,2008,1,16,PHI,Florida
hibbero01,roy hibbert,Roy Hibbert,2008,1,17,TOR,Georgetown
mcgeeja01,javale mcgee,JaVale McGee,2008,1,18,WAS,Nevada
hicksjj01,jj hickson,J.J. Hickson,2008,1,19,CLE,NC State
ajincal01,alexis ajinca,Alexis Ajinça,2008,1,20,CHA,
anderry01,ryan anderson,Ryan Anderson,2008,1,21,NJN,California
leeco01,courtney lee,Courtney Lee,2008,1,22,ORL,Western Kentucky
koufoko01,kosta koufos,Kosta Koufos,2008,1,23,UTA,Ohio State
ibakase01,serge ibaka,Serge Ibaka,2008,1,24,SEA,
batumni01,nicolas batum,Nicolas Batum,2008,1,25,HOU,
hillge01,george hill,George Hill,2008,1,26,SAS,IUPUI
arthuda01,darrell arthur,Darrell Arthur,2008,1,27,NOH,Kansas
greendo01,donte greene,Donté Greene,2008,1,28,MEM,Syracuse
whitedj01,dj white,D.J. White,2008,1,29,DET,Indiana
giddejr01,jr giddens,J.R. Giddens,2008,1,30,BOS,New Mexico
pekovni01,nikola pekovic,Nikola Peković,2008,2,31,MIN,
sharpwa01,walter sharpe,Walter Sharpe,2008,2,32,SEA,UAB
dorsejo01,joey dorsey,Joey Dorsey,2008,2,33,POR,Memphis
chalmma01,mario chalmers,Mario Chalmers,2008,2,34,MIN,Kansas
jordade01,deandre jordan,DeAndre Jordan,2008,2,35,LAC,Texas A&M
asikom01,omer asik,Ömer Aşık,2008,2,36,POR,
mbahalu01,luc mbah a moute,Luc Mbah a Moute,2008,2,37,MIL,UCLA
weaveky01,kyle weaver,Kyle Weaver,2008,2,38,CHA,Washington State
weemsso01,sonny weems,Sonny Weems,2008,2,39,CHI,Arkansas
douglch01,chris douglas roberts,Chris Douglas-Roberts,2008,2,40,NJN,Memphis
jawaina01,nathan jawai,Nathan Jawai,2008,2,41,IND,
singlse01,sean singletary,Sean Singletary,2008,2,42,SAC,Virginia
ewingpa02,patrick ewing,Patrick Ewing,2008,2,43,SAC,Georgetown
tomican01,ante tomic,Ante Tomić,2008,2,44,UTA,
dragigo01,goran dragic,Goran Dragić,2008,2,45,SAS,
plaistr01,trent plaisted,Trent Plaisted,2008,2,46,SEA,BYU
walkebi01,henry walker,Henry Walker,2008,2,47,WAS,Kansas State
hairsma01,malik hairston,Malik Hairston,2008,2,48,PHO,Oregon
hendrri02,richard hendrix,Richard Hendrix,2008,2,49,GSW,Alabama
hardide01,devon hardin,DeVon Hardin,2008,2,50,SEA,California
fostesh01,shan foster,Shan Foster,2008,2,51,DAL,Vanderbilt
jacksda01,darnell jackson,Darnell Jackson,2008,2,52,MIA,Kansas
dragita01,tadija dragicevic,Tadija Dragićević,2008,2,53,UTA,
leunema01,maarty leunen,Maarty Leunen,2008,2,54,HOU,Oregon
taylomi01,mike taylor,Mike Taylor,2008,2,55,POR,Iowa State
kaunsa01,sasha kaun,Sasha Kaun,2008,2,56,SEA,Kansas
gistja01,james gist,James Gist,2008,2,57,SAS,Maryland
crawfjo01,joe crawford,Joe Crawford,2008,2,58,LAL,Kentucky
washide02,deron washington,Deron Washington,2008,2,59,DET,Virginia Tech
erdense01,semih erden,Semih Erden,2008,2,60,BOS,
