player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
howardw01,dwight howard,Dwight Howard,2004,1,1,ORL,
okafoem01,emeka okafor,Emeka Okafor,2004,1,2,CHA,UConn
gordobe01,ben gordon,Ben Gordon,2004,1,3,CHI,UConn
livinsh01,shaun livingston,Shaun Livingston,2004,1,4,LAC,
harride01,devin harris,Devin Harris,2004,1,5,WAS,Wisconsin
childjo01,josh childress,Josh Childress,2004,1,6,ATL,Stanford
denglu01,luol deng,Luol Deng,2004,1,7,PHO,Duke
araujra01,rafael araujo,Rafael Araújo,2004,1,8,TOR,BYU
iguodan01,andre iguodala,Andre Iguodala,2004,1,9,PHI,Arizona
jackslu02,luke jackson,Luke Jackson,2004,1,10,CLE,Oregon
biedran01,andris biedrins,Andris Biedriņš,2004,1,11,GSW,
swiftro01,robert swift,Robert Swift,2004,1,12,SEA,
telfase01,sebastian telfair,Sebastian Telfair,2004,1,13,POR,
humphkr01,kris humphries,Kris Humphries,2004,1,14,UTA,Minnesota
jeffeal01,al jefferson,Al Jefferson,2004,1,15,BOS,
snydeki01,kirk snyder,Kirk Snyder,2004,1,16,UTA,Nevada
smithjo03,josh smith,Josh Smith,2004,1,17,ATL,
smithjr01,jr smith,J.R. Smith,2004,1,18,NOH,
wrighdo01,dorell wright,Dorell Wright,2004,1,19,MIA,
nelsoja01,jameer nelson,Jameer Nelson,2004,1,20,DEN,Saint Joseph's
podkopa01,pavel podkolzin,Pavel Podkolzin,2004,1,21,UTA,
khryavi01,viktor khryapa,Viktor Khryapa,2004,1,22,NJN,
moniase01,sergei monia,Sergei Monia,2004,1,23,POR,
westde01,delonte west,Delonte West,2004,1,24,BOS,Saint Joseph's
allento01,tony allen,Tony Allen,2004,1,25,BOS,Oklahoma State
martike02,kevin martin,Kevin Martin,2004,1,26,SAC,Western Carolina University
vujacsa01,sasha vujacic,Sasha Vujačić,2004,1,27,LAL,
udrihbe01,beno udrih,Beno Udrih,2004,1,28,SAS,
harrida01,david harrison,David Harrison,2004,1,29,IND,Colorado
varejan01,anderson varejao,Anderson Varejão,2004,1,30,ORL,
vromaja01,jackson vroman,Jackson Vroman,2004,2,31,CHI,Iowa State
ramospe01,peter john ramos,Peter John Ramos,2004,2,32,WAS,
chalmli01,lionel chalmers,Lionel Chalmers,2004,2,33,LAC,Xavier
smithdo04,donta smith,Donta Smith,2004,2,34,ATL,Southeastern Illinois College
emmetan01,andre emmett,Andre Emmett,2004,2,35,SEA,Texas Tech
burksan01,antonio burks,Antonio Burks,2004,2,36,ORL,Memphis
iveyro01,royal ivey,Royal Ivey,2004,2,37,ATL,Texas
duhonch01,chris duhon,Chris Duhon,2004,2,38,CHI,Duke
miralal01,albert miralles,Albert Miralles,2004,2,39,TOR,
reedju01,justin reed,Justin Reed,2004,2,40,BOS,Ole Miss
youngda02,david young,David Young,2004,2,41,SEA,NC Central
sanikvi01,viktor sanikidze,Viktor Sanikidze,2004,2,42,ATL,
arizatr01,trevor ariza,Trevor Ariza,2004,2,43,NYK,UCLA
picketi02,tim pickett,Tim Pickett,2004,2,44,NOH,Florida State
robinbe01,bernard robinson,Bernard Robinson,2004,2,45,CHA,Michigan
seungha01,ha seung jin,Ha Seung-Jin,2004,2,46,POR,
sowpa01,pape sow,Pape Sow,2004,2,47,MIA,Cal State Fullerton
minarri01,ricky minard,Ricky Minard,2004,2,48,SAC,Morehead State University
lishcse01,sergei lishouk,Sergei Lishouk,2004,2,49,MEM,
spanova01,vassilis spanoulis,Vassilis Spanoulis,2004,2,50,DAL,
drejech01,christian drejer,Christian Drejer,2004,2,51,NJN,Florida
satoro01,romain sato,Romain Sato,2004,2,52,SAS,Xavier
freijma01,matt freije,Matt Freije,2004,2,53,MIA,Vanderbilt
pauldri01,rickey paulding,Rickey Paulding,2004,2,54,DET,Missouri
florelu01,luis flores,Luis Flores,2004,2,55,HOU,Manhattan University
douthma01,marcus douthit,Marcus Douthit,2004,2,56,LAL,Providence
karause01,sergei karaulov,Sergei Karaulov,2004,2,57,SAS,
steppbl01,blake stepp,Blake Stepp,2004,2,58,MIN,Gonzaga
wrighra01,rashad wright,Rashad Wright,2004,2,59,IND,Georgia
