player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
griffbl01,blake griffin,Blake Griffin,2009,1,1,LAC,Oklahoma
thabeha01,hasheem thabeet,Hasheem Thabeet,2009,1,2,MEM,UConn
hardeja01,james harden,James Harden,2009,1,3,OKC,Arizona State
evansty01,tyreke evans,Tyreke Evans,2009,1,4,SAC,Memphis
rubiori01,ricky rubio,Ricky Rubio,2009,1,5,MIN,
flynnjo01,jonny flynn,Jonny Flynn,2009,1,6,MIN,Syracuse
curryst01,stephen curry,Stephen Curry,2009,1,7,GSW,Davidson
hilljo01,jordan hill,Jordan Hill,2009,1,8,NYK,Arizona
derozde01,demar derozan,DeMar DeRozan,2009,1,9,TOR,USC
jennibr01,brandon jennings,Brandon Jennings,2009,1,10,MIL,
willite01,terrence williams,Terrence Williams,2009,1,11,NJN,Louisville
hendege02,gerald henderson,Gerald Henderson,2009,1,12,CHA,Duke
hansbty01,tyler hansbrough,Tyler Hansbrough,2009,1,13,IND,UNC
clarkea01,earl clark,Earl Clark,2009,1,14,PHO,Louisville
dayeau01,austin daye,Austin Daye,2009,1,15,DET,Gonzaga
johnsja01,james johnson,James Johnson,2009,1,16,CHI,Wake Forest
holidjr01,jrue holiday,Jrue Holiday,2009,1,17,PHI,UCLA
lawsoty01,ty lawson,Ty Lawson,2009,1,18,MIN,UNC
teaguje01,jeff teague,Jeff Teague,2009,1,19,ATL,Wake Forest
maynoer01,eric maynor,Eric Maynor,2009,1,20,UTA,VCU
collida01,darren collison,Darren Collison,2009,1,21,NOH,UCLA
clavevi01,victor claver,Victor Claver,2009,1,22,POR,
casspom01,omri casspi,Omri Casspi,2009,1,23,SAC,
mulleby01,byron mullens,Byron Mullens,2009,1,24,DAL,Ohio State
beaubro01,rodrigue beaubois,Rodrigue Beaubois,2009,1,25,OKC,
gibsota01,taj gibson,Taj Gibson,2009,1,26,CHI,USC
carrode01,demarre carroll,DeMarre Carroll,2009,1,27,MEM,Missouri
ellinwa01,wayne ellington,Wayne Ellington,2009,1,28,MIN,UNC
douglto01,toney douglas,Toney Douglas,2009,1,29,LAL,Florida State
eyengch01,christian eyenga,Christian Eyenga,2009,1,30,CLE,
pendeje02,jeff ayres,Jeff Ayres,2009,2,31,SAC,Arizona State
tayloje02,jermaine taylor,Jermaine Taylor,2009,2,32,WAS,Central Florida
cunnida01,dante cunningham,Dante Cunningham,2009,2,33,POR,Villanova
llullse01,sergio llull,Sergio Llull,2009,2,34,DEN,
summeda01,dajuan summers,DaJuan Summers,2009,2,35,DET,Georgetown
youngsa01,sam young,Sam Young,2009,2,36,MEM,Pitt
blairde01,dejuan blair,DeJuan Blair,2009,2,37,SAS,Pitt
brockjo01,jon brockman,Jon Brockman,2009,2,38,POR,Washington
jerebjo01,jonas jerebko,Jonas Jerebko,2009,2,39,DET,
brownde04,derrick brown,Derrick Brown,2009,2,40,CHA,Xavier
meeksjo01,jodie meeks,Jodie Meeks,2009,2,41,MIL,Kentucky
beverpa01,patrick beverley,Patrick Beverley,2009,2,42,LAL,Arkansas
thornma01,marcus thornton,Marcus Thornton,2009,2,43,MIA,LSU
budinch01,chase budinger,Chase Budinger,2009,2,44,DET,Arizona
calatni01,nick calathes,Nick Calathes,2009,2,45,MIN,Florida
greenda02,danny green,Danny Green,2009,2,46,CLE,UNC
norelhe01,henk norel,Henk Norel,2009,2,47,MIN,
griffta01,taylor griffin,Taylor Griffin,2009,2,48,PHO,Oklahoma
gladyse01,sergiy gladyr,Sergiy Gladyr,2009,2,49,ATL,
sutongo01,goran suton,Goran Suton,2009,2,50,UTA,Michigan State
mcclija01,jack mcclinton,Jack McClinton,2009,2,51,SAS,Miami (FL)
priceaj01,aj price,A.J. Price,2009,2,52,IND,UConn
decolna01,nando de colo,Nando De Colo,2009,2,53,SAS,
vadenro01,robert vaden,Robert Vaden,2009,2,54,CHA,UAB
millspa02,patty mills,Patty Mills,2009,2,55,POR,Saint Mary's
nivinah01,ahmad nivins,Ahmad Nivins,2009,2,56,DAL,Saint Joseph's
preldem01,emir preldzic,Emir Preldžić,2009,2,57,PHO,
hudsole01,lester hudson,Lester Hudson,2009,2,58,BOS,University of Tennessee at Martin
elonuch01,chinemelu elonu,Chinemelu Elonu,2009,2,59,LAL,Texas A&M
doziero01,robert dozier,Robert Dozier,2009,2,60,MIA,Memphis
