player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
walljo01,john wall,John Wall,2010,1,1,WAS,Kentucky
turneev01,evan turner,Evan Turner,2010,1,2,PHI,Ohio State
favorde01,derrick favors,Derrick Favors,2010,1,3,NJN,Georgia Tech
johnswe01,wesley johnson,Wesley Johnson,2010,1,4,MIN,Syracuse
couside01,demarcus cousins,DeMarcus Cousins,2010,1,5,SAC,Kentucky
udohek01,ekpe udoh,Ekpe Udoh,2010,1,6,GSW,Baylor
monrogr01,greg monroe,Greg Monroe,2010,1,7,DET,Georgetown
aminual01,al farouq aminu,Al-Farouq Aminu,2010,1,8,LAC,Wake Forest
haywago01,gordon hayward,Gordon Hayward,2010,1,9,UTA,Butler
georgpa01,paul george,Paul George,2010,1,10,IND,Fresno State
aldrico01,cole aldrich,Cole Aldrich,2010,1,11,NOH,Kansas
henryxa01,xavier henry,Xavier Henry,2010,1,12,MEM,Kansas
davised01,ed davis,Ed Davis,2010,1,13,TOR,UNC
pattepa01,patrick patterson,Patrick Patterson,2010,1,14,HOU,Kentucky
sandela01,larry sanders,Larry Sanders,2010,1,15,MIL,VCU
babbilu01,luke babbitt,Luke Babbitt,2010,1,16,MIN,Nevada
serapke01,kevin seraphin,Kevin Séraphin,2010,1,17,CHI,
bledser01,eric bledsoe,Eric Bledsoe,2010,1,18,OKC,Kentucky
bradlav01,avery bradley,Avery Bradley,2010,1,19,BOS,Texas
anderja01,james anderson,James Anderson,2010,1,20,SAS,Oklahoma State
brackcr01,craig brackins,Craig Brackins,2010,1,21,OKC,Iowa State
williel01,elliot williams,Elliot Williams,2010,1,22,POR,Memphis
booketr01,trevor booker,Trevor Booker,2010,1,23,MIN,Clemson
jamesda01,damion james,Damion James,2010,1,24,ATL,Texas
jonesdo02,dominique jones,Dominique Jones,2010,1,25,MEM,South Florida
pondequ01,quincy pondexter,Quincy Pondexter,2010,1,26,OKC,Washington
crawfjo02,jordan crawford,Jordan Crawford,2010,1,27,NJN,Xavier
vasqugr01,greivis vasquez,Greivis Vásquez,2010,1,28,MEM,Maryland
ortonda01,daniel orton,Daniel Orton,2010,1,29,ORL,Kentucky
haywala01,lazar hayward,Lazar Hayward,2010,1,30,WAS,Marquette
pleisti01,tibor pleiss,Tibor Pleiß,2010,2,31,NJN,
pittmde01,dexter pittman,Dexter Pittman,2010,2,32,MIA,Texas
whiteha01,hassan whiteside,Hassan Whiteside,2010,2,33,SAC,Marshall
johnsar02,armon johnson,Armon Johnson,2010,2,34,POR,Nevada
bjeline01,nemanja bjelica,Nemanja Bjelica,2010,2,35,WAS,
whitete01,terrico white,Terrico White,2010,2,36,DET,Ole Miss
hobsoda01,darington hobson,Darington Hobson,2010,2,37,MIL,New Mexico
rautian01,andy rautins,Andy Rautins,2010,2,38,NYK,Syracuse
fieldla01,landry fields,Landry Fields,2010,2,39,NYK,Stanford
stephla01,lance stephenson,Lance Stephenson,2010,2,40,IND,Cincinnati
varnaja01,jarvis varnado,Jarvis Varnado,2010,2,41,MIA,Mississippi State
butleda03,dasean butler,Da'Sean Butler,2010,2,42,MIA,West Virginia
ebankde01,devin ebanks,Devin Ebanks,2010,2,43,LAL,West Virginia
jordaje01,jerome jordan,Jerome Jordan,2010,2,44,MIL,Tulsa
prestpa01,paulao prestes,Paulão Prestes,2010,2,45,MIN,
lawalga01,gani lawal,Gani Lawal,2010,2,46,PHO,Georgia Tech
galloti01,tiny gallon,Tiny Gallon,2010,2,47,MIL,Oklahoma
willila01,latavious williams,Latavious Williams,2010,2,48,MIA,
richary01,ryan richards,Ryan Richards,2010,2,49,SAS,
alabiso01,solomon alabi,Solomon Alabi,2010,2,50,DAL,Florida State
rollema01,magnum rolle,Magnum Rolle,2010,2,51,OKC,Louisiana Tech
haranlu01,luke harangody,Luke Harangody,2010,2,52,BOS,Notre Dame
sypa01,pape sy,Pape Sy,2010,2,53,ATL,
warrewi01,willie warren,Willie Warren,2010,2,54,LAC,Oklahoma
evansje01,jeremy evans,Jeremy Evans,2010,2,55,UTA,Western Kentucky
ndiayha01,hamady ndiaye,Hamady N'Diaye,2010,2,56,MIN,Rutgers University
reidry01,ryan reid,Ryan Reid,2010,2,57,IND,Florida State
caracde01,derrick caracter,Derrick Caracter,2010,2,58,LAL,Texas-El Paso
robinst01,stanley robinson,Stanley Robinson,2010,2,59,ORL,UConn
collidw01,dwayne collins,Dwayne Collins,2010,2,60,PHO,Miami (FL)
