player_clean,player_name,player_slug_hh,season,salary_usd
vince carter,Vince Carter,vince-carter,2017,4264057.0
devin harris,Devin Harris,devin-harris,2017,4227996.0
jose juan barea,Jose Juan Barea,jose-juan-barea,2017,4096950.0
ben mclemore,Ben McLemore,ben-mclemore,2017,4008882.0
leandro barbosa,Leandro Barbosa,leandro-barbosa,2017,4000000.0
jordan hill,Jordan Hill,jordan-hill,2017,4000000.0
udonis haslem,Udonis Haslem,udonis-haslem,2017,4000000.0
james johnson,James Johnson,james-johnson,2017,4000000.0
thabo sefolosha,Thabo Sefolosha,thabo-sefolosha,2017,4000000.0
dante exum,Dante Exum,dante-exum,2017,3940320.0
kyle oquinn,Kyle O'Quinn,kyle-oquinn,2017,3918750.0
mario hezonja,Mario Hezonja,mario-hezonja,2017,3909840.0
kris dunn,Kris Dunn,kris-dunn,2017,3872520.0
nemanja bjelica,Nemanja Bjelica,nemanja-bjelica,2017,3800000.0
nick collison,Nick Collison,nick-collison,2017,3750000.0
kentavious caldwell pope,Kentavious Caldwell-Pope,kentavious-caldwell-pope,2017,3678319.0
quincy pondexter,Quincy Pondexter,quincy-pondexter,2017,3617978.0
marcus smart,Marcus Smart,marcus-smart,2017,3578880.0
bojan bogdanovic,Bojan Bogdanovic,bojan-bogdanovic,2017,3573020.0
willie cauley stein,Willie Cauley-Stein,willie-cauley-stein,2017,3551160.0
will barton,Will Barton,will-barton,2017,3533333.0
paul pierce,Paul Pierce,paul-pierce,2017,3527920.0
buddy hield,Buddy Hield,buddy-hield,2017,3517200.0
mike miller,Mike Miller,mike-miller,2017,3500000.0
lavoy allen,Lavoy Allen,lavoy-allen,2017,3500000.0
brandon rush,Brandon Rush,brandon-rush,2017,3500000.0
anthony morrow,Anthony Morrow,anthony-morrow,2017,3488000.0
trey burke,Trey Burke,trey-burke,2017,3386597.0
kevin martin,Kevin Martin,kevin-martin,2017,3336000.0
kj mcdaniels,KJ McDaniels,kj-mcdaniels,2017,3333333.0
mike scott,Mike Scott,mike-scott,2017,3333333.0
troy daniels,Troy Daniels,troy-daniels,2017,3332940.0
julius randle,Julius Randle,julius-randle,2017,3267120.0
ronnie price,Ronnie Price,ronnie-price,2017,3251227.0
emmanuel mudiay,Emmanuel Mudiay,emmanuel-mudiay,2017,3241800.0
cj mccollum,CJ McCollum,cj-mccollum,2017,3219579.0
jamal murray,Jamal Murray,jamal-murray,2017,3210840.0
patrick mills,Patrick Mills,patrick-mills,2017,3200000.0
michael carter williams,Michael Carter-Williams,michael-carter-williams,2017,3183526.0
omri casspi,Omri Casspi,omri-casspi,2017,3149524.0
steven adams,Steven Adams,steven-adams,2017,3140517.0
kelly olynyk,Kelly Olynyk,kelly-olynyk,2017,3094013.0
shabazz muhammad,Shabazz Muhammad,shabazz-muhammad,2017,3046299.0
justin hamilton,Justin Hamilton,justin-hamilton,2017,3000000.0
dante cunningham,Dante Cunningham,dante-cunningham,2017,3000000.0
giannis antetokounmpo,Giannis Antetokounmpo,giannis-antetokounmpo,2017,2995420.0
nik stauskas,Nik Stauskas,nik-stauskas,2017,2993040.0
stanley johnson,Stanley Johnson,stanley-johnson,2017,2969880.0
quincy acy,Quincy Acy,quincy-acy,2017,2965505.0
marquese chriss,Marquese Chriss,marquese-chriss,2017,2941440.0
dewayne dedmon,Dewayne Dedmon,dewayne-dedmon,2017,2898000.0
mindaugas kuzminskas,Mindaugas Kuzminskas,mindaugas-kuzminskas,2017,2898000.0
dion waiters,Dion Waiters,dion-waiters,2017,2898000.0
nene,Nenê,nene,2017,2898000.0
zaza pachulia,Zaza Pachulia,zaza-pachulia,2017,2898000.0
seth curry,Seth Curry,seth-curry,2017,2898000.0
james ennis,James Ennis,james-ennis,2017,2898000.0
tomas satoransky,Tomas Satoransky,tomas-satoransky,2017,2870813.0
tibor pleiss,Tibor Pleiss,tibor-pleiss,2017,2800000.0
noah vonleh,Noah Vonleh,noah-vonleh,2017,2751360.0
frank kaminsky,Frank Kaminsky,frank-kaminsky,2017,2730000.0
dennis schroeder,Dennis Schroeder,dennis-schroeder,2017,2708582.0
jakob poeltl,Jakob Poeltl,jakob-poeltl,2017,2703960.0
aaron brooks,Aaron Brooks,aaron-brooks,2017,2700000.0
elfrid payton,Elfrid Payton,elfrid-payton,2017,2613600.0
justise winslow,Justise Winslow,justise-winslow,2017,2593440.0
thon maker,Thon Maker,thon-maker,2017,2568600.0
richard jefferson,Richard Jefferson,richard-jefferson,2017,2500000.0
martell webster,Martell Webster,martell-webster,2017,2500000.0
randy foye,Randy Foye,randy-foye,2017,2500000.0
malcolm delaney,Malcolm Delaney,malcolm-delaney,2017,2500000.0
doug mcdermott,Doug McDermott,doug-mcdermott,2017,2483040.0
domantas sabonis,Domantas Sabonis,domantas-sabonis,2017,2440200.0
shelvin mack,Shelvin Mack,shelvin-mack,2017,2433334.0
myles turner,Myles Turner,myles-turner,2017,2380440.0
tony snell,Tony Snell,tony-snell,2017,2368327.0
archie goodwin,Archie Goodwin,archie-goodwin,2017,2350999.0
gorgui dieng,Gorgui Dieng,gorgui-dieng,2017,2348782.0
trey lyles,Trey Lyles,trey-lyles,2017,2340600.0
mason plumlee,Mason Plumlee,mason-plumlee,2017,2328530.0
taurean prince,Taurean Prince,taurean-prince,2017,2318280.0
dario saric,Dario Saric,dario-saric,2017,2318280.0
tim hardaway,Tim Hardaway Jr,tim-hardaway-jr,2017,2281605.0
reggie bullock,Reggie Bullock,reggie-bullock,2017,2255644.0
alonzo gee,Alonzo Gee,alonzo-gee,2017,2255408.0
zach lavine,Zach LaVine,zach-lavine,2017,2240880.0
devin booker,Devin Booker,devin-booker,2017,2223600.0
luc mbah a moute,Luc Mbah a Moute,luc-richard-mbah-a-moute,2017,2203000.0
georgios papagiannis,Georgios Papagiannis,georgios-papagiannis,2017,2202240.0
maurice williams,Maurice Williams,maurice-williams,2017,2194500.0
andre roberson,Andre Roberson,andre-roberson,2017,2183072.0
tj warren,TJ Warren,tj-warren,2017,2128920.0
rudy gobert,Rudy Gobert,rudy-gobert,2017,2121287.0
cameron payne,Cameron Payne,cameron-payne,2017,2112480.0
joe ingles,Joe Ingles,joe-ingles,2017,2100000.0
denzel valentine,Denzel Valentine,denzel-valentine,2017,2092200.0
tim frazier,Tim Frazier,tim-frazier,2017,2090000.0
adreian payne,Adreian Payne,adreian-payne,2017,2022240.0
kelly oubre,Kelly Oubre,kelly-oubre,2017,2006640.0
juan hernangomez,Juan Hernangomez,juan-hernangomez,2017,1987440.0
jusuf nurkic,Jusuf Nurkic,jusuf-nurkic,2017,1921320.0
lucas nogueira,Lucas Nogueira,lucas-nogueira,2017,1921320.0
terry rozier,Terry Rozier,terry-rozier,2017,1906440.0
james young,James Young,james-young,2017,1825200.0
rashad vaughn,Rashad Vaughn,rashad-vaughn,2017,1811040.0
kevin seraphin,Kevin Seraphin,kevin-seraphin,2017,1800000.0
wade baldwin,Wade Baldwin,wade-baldwin,2017,1793760.0
tyler ennis,Tyler Ennis,tyler-ennis,2017,1733880.0
sam dekker,Sam Dekker,sam-dekker,2017,1720560.0
joffrey lauvergne,Joffrey Lauvergne,joffrey-lauvergne,2017,1709719.0
henry ellenson,Henry Ellenson,henry-ellenson,2017,1704120.0
gary harris,Gary Harris,gary-harris,2017,1655880.0
jerian grant,Jerian Grant,jerian-grant,2017,1643040.0
malik beasley,Malik Beasley,malik-beasley,2017,1627320.0
rj hunter,RJ Hunter,rj-hunter,2017,1625240.0
bruno caboclo,Bruno Caboclo,bruno-caboclo,2017,1589640.0
delon wright,Delon Wright,delon-wright,2017,1577280.0
jarrett jack,Jarrett Jack,jarrett-jack,2017,1571705.0
caris levert,Caris LeVert,caris-levert,2017,1562280.0
chris andersen,Chris Andersen,chris-andersen,2017,1551659.0
james jones,James Jones,james-jones,2017,1551659.0
david west,David West,david-west,2017,1551659.0
raymond felton,Raymond Felton,raymond-felton,2017,1551659.0
brandon bass,Brandon Bass,brandon-bass,2017,1551659.0
metta world peace,Metta World Peace,metta-world-peace,2017,1551659.0
jason terry,Jason Terry,jason-terry,2017,1551659.0
steve novak,Steve Novak,steve-novak,2017,1551659.0
caron butler,Caron Butler,caron-butler,2017,1551659.0
david lee,David Lee,david-lee,2017,1551659.0
mitch mcgary,Mitch McGary,mitch-mcgary,2017,1526040.0
justin anderson,Justin Anderson,justin-anderson,2017,1514160.0
marcelo huertas,Marcelo Huertas,marcelo-huertas,2017,1500000.0
deandre bembry,DeAndre Bembry,deandre-bembry,2017,1499760.0
jordan adams,Jordan Adams,jordan-adams,2017,1465080.0
demetrius jackson,Demetrius Jackson,demetrius-jackson,2017,1450000.0
malachi richardson,Malachi Richardson,malachi-richardson,2017,1439880.0
gerald green,Gerald Green,gerald-green,2017,1410598.0
sasha vujacic,Sasha Vujacic,sasha-vujacic,2017,1410598.0
rodney hood,Rodney Hood,rodney-hood,2017,1406520.0
bobby portis,Bobby Portis,bobby-portis,2017,1404600.0
javale mcgee,JaVale McGee,javale-mcgee,2017,1403611.0
marreese speights,Marreese Speights,marreese-speights,2017,1403611.0
michael beasley,Michael Beasley,michael-beasley,2017,1403611.0
rondae hollis jefferson,Rondae Hollis-Jefferson,rondae-hollis-jefferson,2017,1395600.0
willy hernangomez,Willy Hernangomez,willy-hernangomez,2017,1375000.0
deyonta davis,Deyonta Davis,deyonta-davis,2017,1369229.0
nikola jokic,Nikola Jokic,nikola-jokic,2017,1358500.0
shabazz napier,Shabazz Napier,shabazz-napier,2017,1350120.0
tyus jones,Tyus Jones,tyus-jones,2017,1339680.0
sasha kaun,Sasha Kaun,sasha-kaun,2017,1333420.0
timothe luwawu,Timothe Luwawu,timothe-luwawu,2017,1326960.0
alan anderson,Alan Anderson,alan-anderson,2017,1315448.0
ty lawson,Ty Lawson,ty-lawson,2017,1315448.0
marcus thornton,Marcus Thornton,marcus-thornton,2017,1315448.0
clint capela,Clint Capela,clint-capela,2017,1296240.0
jarell martin,Jarell Martin,jarell-martin,2017,1286160.0
brice johnson,Brice Johnson,brice-johnson,2017,1273920.0
jeremy evans,Jeremy Evans,jeremy-evans,2017,1227286.0
luke babbitt,Luke Babbitt,luke-babbitt,2017,1227286.0
jordan mickey,Jordan Mickey,jordan-mickey,2017,1223653.0
cj wilcox,CJ Wilcox,cj-wilcox,2017,1209600.0
larry nance,Larry Nance Jr,larry-nance-jr,2017,1207680.0
terrence jones,Terrence Jones,terrence-jones,2017,1207194.0
pascal siakam,Pascal Siakam,pascal-siakam,2017,1196040.0
kyle anderson,Kyle Anderson,kyle-anderson,2017,1192080.0
chris mccullough,Chris McCullough,chris-mccullough,2017,1191480.0
josh huestis,Josh Huestis,josh-huestis,2017,1191480.0
livio jean charles,Livio Jean-Charles,livio-jean-charles,2017,1188840.0
skal labissiere,Skal Labissiere,skal-labissiere,2017,1188840.0
kevon looney,Kevon Looney,kevon-looney,2017,1182840.0
dejounte murray,Dejounte Murray,dejounte-murray,2017,1180080.0
damian jones,Damian Jones,damian-jones,2017,1171560.0
hollis thompson,Hollis Thompson,hollis-thompson,2017,1131040.0
isaiah whitehead,Isaiah Whitehead,isaiah-whitehead,2017,1074145.0
joseph young,Joseph Young,joseph-young,2017,1052342.0
rakeem christmas,Rakeem Christmas,rakeem-christmas,2017,1052342.0
brian roberts,Brian Roberts,brian-roberts,2017,1050961.0
pablo prigioni,Pablo Prigioni,pablo-prigioni,2017,1050961.0
thomas robinson,Thomas Robinson,thomas-robinson,2017,1050961.0
john jenkins,John Jenkins,john-jenkins,2017,1050961.0
glenn robinson,Glenn Robinson III,glenn-robinson-iii,2017,1050500.0
montrezl harrell,Montrezl Harrell,montrezl-harrell,2017,1045000.0
ivica zubac,Ivica Zubac,ivica-zubac,2017,1034865.0
richaun holmes,Richaun Holmes,richaun-holmes,2017,1024000.0
anthony brown,Anthony Brown,anthony-brown,2017,1023838.0
mike muscala,Mike Muscala,mike-muscala,2017,1015696.0
anthony bennett,Anthony Bennett,anthony-bennett,2017,1015696.0
isaiah canaan,Isaiah Canaan,isaiah-canaan,2017,1015696.0
ian clark,Ian Clark,ian-clark,2017,1015696.0
justin holiday,Justin Holiday,justin-holiday,2017,1015696.0
robert covington,Robert Covington,robert-covington,2017,1015696.0
jeff withey,Jeff Withey,jeff-withey,2017,1015696.0
deandre liggins,DeAndre Liggins,deandre-liggins,2017,1015695.0
walter tavares,Walter Tavares,walter-tavares,2017,1006000.0
damjan rudez,Damjan Rudez,damjan-rudez,2017,980431.0
jerami grant,Jerami Grant,jerami-grant,2017,980431.0
louis amundson,Louis Amundson,louis-amundson,2017,980431.0
jamychal green,JaMychal Green,jamychal-green,2017,980431.0
james michael mcadoo,James Michael McAdoo,james-mcadoo,2017,980431.0
beno udrih,Beno Udrih,beno-udrih,2017,980431.0
nick johnson,Nick Johnson,nick-johnson,2017,980431.0
sean kilpatrick,Sean Kilpatrick,sean-kilpatrick,2017,980431.0
joe harris,Joe Harris,joe-harris,2017,980431.0
elton brand,Elton Brand,elton-brand,2017,980000.0
axel toupane,Axel Toupane,axel-toupane,2017,977534.0
stephen zimmerman,Stephen Zimmerman,stephen-zimmerman,2017,950000.0
andrew harrison,Andrew Harrison,andrew-harrison,2017,945000.0
bobby brown,Bobby Brown,bobby-brown,2017,940070.0
tyler ulis,Tyler Ulis,tyler-ulis,2017,918369.0
jason thompson,Jason Thompson,jason-thompson,2017,893333.0
raul neto,Raul Neto,raul-neto,2017,877800.0
malcolm brogdon,Malcolm Brogdon,malcolm-brogdon,2017,875000.0
norman powell,Norman Powell,norman-powell,2017,874636.0
jonathon simmons,Jonathon Simmons,jonathon-simmons,2017,874636.0
tj mcconnell,TJ McConnell,tj-mcconnell,2017,874636.0
pat connaughton,Pat Connaughton,pat-connaughton,2017,874636.0
alan williams,Alan Williams,alan-williams,2017,874636.0
jordan mcrae,Jordan McRae,jordan-mcrae,2017,874636.0
josh richardson,Josh Richardson,josh-richardson,2017,874636.0
darrun hilliard,Darrun Hilliard,darrun-hilliard,2017,874636.0
salah mejri,Salah Mejri,salah-mejri,2017,874636.0
cristiano felicio,Cristiano Felicio,cristiano-felicio,2017,874636.0
