player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
wembavi01,victor wembanyama,Victor Wembanyama,2023,1,1,SAS,
millebr02,brandon miller,Brandon Miller,2023,1,2,CHO,Alabama
hendesc01,scoot henderson,Scoot Henderson,2023,1,3,POR,
thompam01,amen thompson,Amen Thompson,2023,1,4,HOU,
thompau01,ausar thompson,Ausar Thompson,2023,1,5,DET,
blackan01,anthony black,Anthony Black,2023,1,6,ORL,Arkansas
coulibi01,bilal coulibaly,Bilal Coulibaly,2023,1,7,IND,
walkeja02,jarace walker,Jarace Walker,2023,1,8,WAS,Houston
hendrta01,taylor hendricks,Taylor Hendricks,2023,1,9,UTA,Central Florida
wallaca01,cason wallace,Cason Wallace,2023,1,10,DAL,Kentucky
howarje01,jett howard,Jett Howard,2023,1,11,ORL,Michigan
livelde01,dereck lively,Dereck Lively II,2023,1,12,OKC,Duke
dickgr01,gradey dick,Gradey Dick,2023,1,13,TOR,Kansas
hawkijo01,jordan hawkins,Jordan Hawkins,2023,1,14,NOP,UConn
bufkiko01,kobe bufkin,Kobe Bufkin,2023,1,15,ATL,Michigan
georgke01,keyonte george,Keyonte George,2023,1,16,UTA,Baylor
hoodsja01,jalen hood schifino,Jalen Hood-Schifino,2023,1,17,LAL,Indiana
jaqueja01,jaime jaquez,Jaime Jaquez Jr.,2023,1,18,MIA,UCLA
podzibr01,brandin podziemski,Brandin Podziemski,2023,1,19,GSW,Santa Clara
whitmca01,cam whitmore,Cam Whitmore,2023,1,20,HOU,Villanova
clownno01,noah clowney,Noah Clowney,2023,1,21,BRK,Alabama
whiteda01,dariq whitehead,Dariq Whitehead,2023,1,22,BRK,Duke
murrakr01,kris murray,Kris Murray,2023,1,23,POR,Iowa
prospol01,olivier maxence prosper,Olivier-Maxence Prosper,2023,1,24,SAC,Marquette
sassema01,marcus sasser,Marcus Sasser,2023,1,25,MEM,Houston
sheppbe01,ben sheppard,Ben Sheppard,2023,1,26,IND,Belmont
smithni01,nick smith,Nick Smith Jr.,2023,1,27,CHO,Arkansas
sensabr01,brice sensabaugh,Brice Sensabaugh,2023,1,28,UTA,Ohio State
strawju01,julian strawther,Julian Strawther,2023,1,29,IND,Gonzaga
brownko01,kobe brown,Kobe Brown,2023,1,30,LAC,Missouri
nnajija01,james nnaji,James Nnaji,2023,2,31,DET,
pickeja02,jalen pickett,Jalen Pickett,2023,2,32,IND,Penn State
millele01,leonard miller,Leonard Miller,2023,2,33,SAS,
jonesco02,colby jones,Colby Jones,2023,2,34,CHO,Xavier
phillju01,julian phillips,Julian Phillips,2023,2,35,BOS,Tennessee
jacksan01,andre jackson,Andre Jackson Jr.,2023,2,36,ORL,UConn
tysonhu01,hunter tyson,Hunter Tyson,2023,2,37,OKC,Clemson
walshjo01,jordan walsh,Jordan Walsh,2023,2,38,SAC,Arkansas
gueyemo02,mouhamed gueye,Mouhamed Gueye,2023,2,39,CHO,Washington State
lewisma05,maxwell lewis,Maxwell Lewis,2023,2,40,DEN,Pepperdine
baileam01,amari bailey,Amari Bailey,2023,2,41,CHO,UCLA
vukcetr01,tristan vukcevic,Tristan Vukcevic,2023,2,42,WAS,
ruperra01,rayan rupert,Rayan Rupert,2023,2,43,POR,
cissosi01,sidy cissoko,Sidy Cissoko,2023,2,44,SAS,
jacksgg01,gg jackson,GG Jackson II,2023,2,45,MEM,South Carolina
lundyse01,seth lundy,Seth Lundy,2023,2,46,ATL,Penn State
kingmo01,mojave king,Mojave King,2023,2,47,LAL,
millejo02,jordan miller,Jordan Miller,2023,2,48,LAC,Miami (FL)
batesem01,emoni bates,Emoni Bates,2023,2,49,CLE,Eastern Michigan
johnske08,keyontae johnson,Keyontae Johnson,2023,2,50,OKC,Kansas State
wilsoja03,jalen wilson,Jalen Wilson,2023,2,51,BRK,Kansas
camarto01,toumani camara,Toumani Camara,2023,2,52,PHO,Dayton
clarkja02,jaylen clark,Jaylen Clark,2023,2,53,MIN,UCLA
slawsja01,jalen slawson,Jalen Slawson,2023,2,54,SAC,Furman University
wongis01,isaiah wong,Isaiah Wong,2023,2,55,IND,Miami (FL)
biberta01,tarik biberovic,Tarik Biberovic,2023,2,56,MEM,
jackstr02,trayce jackson davis,Trayce Jackson-Davis,2023,2,57,WAS,Indiana
livinch01,chris livingston,Chris Livingston,2023,2,58,MIL,Kentucky
