player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
olowomi01,michael olowokandi,Michael Olowokandi,1998,1,1,LAC,University of the Pacific
bibbymi01,mike bibby,Mike Bibby,1998,1,2,VAN,Arizona
lafrera01,raef lafrentz,Raef LaFrentz,1998,1,3,DEN,Kansas
jamisan01,antawn jamison,Antawn Jamison,1998,1,4,TOR,UNC
cartevi01,vince carter,Vince Carter,1998,1,5,GSW,UNC
traylro01,robert traylor,Robert Traylor,1998,1,6,DAL,Michigan
willija02,jason williams,Jason Williams,1998,1,7,SAC,Florida
hughela01,larry hughes,Larry Hughes,1998,1,8,PHI,Saint Louis
nowitdi01,dirk nowitzki,Dirk Nowitzki,1998,1,9,MIL,
piercpa01,paul pierce,Paul Pierce,1998,1,10,BOS,Kansas
wellsbo01,bonzi wells,Bonzi Wells,1998,1,11,DET,Ball State University
doleami01,michael doleac,Michael Doleac,1998,1,12,ORL,Utah
clarkke01,keon clark,Keon Clark,1998,1,13,ORL,UNLV
dickemi01,michael dickerson,Michael Dickerson,1998,1,14,HOU,Arizona
harprma01,matt harpring,Matt Harpring,1998,1,15,ORL,Georgia Tech
drewbr01,bryce drew,Bryce Drew,1998,1,16,HOU,Valparaiso
nestera01,rasho nesterovic,Rasho Nesterović,1998,1,17,MIN,
turkcmi01,mirsad turkcan,Mirsad Türkcan,1998,1,18,HOU,
garripa01,pat garrity,Pat Garrity,1998,1,19,MIL,Notre Dame
mcleoro01,roshown mcleod,Roshown McLeod,1998,1,20,ATL,Duke
davisri01,ricky davis,Ricky Davis,1998,1,21,CHH,Iowa
skinnbr01,brian skinner,Brian Skinner,1998,1,22,LAC,Baylor
luety01,tyronn lue,Tyronn Lue,1998,1,23,DEN,Nebraska
lopezfe01,felipe lopez,Felipe López,1998,1,24,SAS,St. John's
harrial01,al harrington,Al Harrington,1998,1,25,IND,
jacobsa01,sam jacobson,Sam Jacobson,1998,1,26,LAL,Minnesota
stepavl01,vladimir stepania,Vladimir Stepania,1998,1,27,SEA,
benjaco01,corey benjamin,Corey Benjamin,1998,1,28,CHI,Oregon State
mohamna01,nazr mohammed,Nazr Mohammed,1998,1,29,UTA,Kentucky
sesayan01,ansu sesay,Ansu Sesay,1998,1,30,DAL,Ole Miss
patteru01,ruben patterson,Ruben Patterson,1998,2,31,LAL,Cincinnati
lewisra02,rashard lewis,Rashard Lewis,1998,2,32,SEA,
mccoyje01,jelani mccoy,Jelani McCoy,1998,2,33,SEA,UCLA
willish01,shammond williams,Shammond Williams,1998,2,34,CHI,UNC
sundobr01,bruno sundov,Bruno Šundov,1998,2,35,DAL,
jamesje01,jerome james,Jerome James,1998,2,36,SAC,Florida A&M
shawca01,casey shaw,Casey Shaw,1998,2,37,PHI,Toledo
johnsde02,demarco johnson,DeMarco Johnson,1998,2,38,NYK,UNC Charlotte
alstora01,rafer alston,Rafer Alston,1998,2,39,MIL,Fresno State
youngko01,korleone young,Korleone Young,1998,2,40,DET,
moblecu01,cuttino mobley,Cuttino Mobley,1998,2,41,HOU,Rhode Island
simonmi01,miles simon,Miles Simon,1998,2,42,ORL,Arizona
whiteja01,jahidi white,Jahidi White,1998,2,43,WAS,Georgetown
marksse01,sean marks,Sean Marks,1998,2,44,NYK,California
baileto01,toby bailey,Toby Bailey,1998,2,45,LAL,UCLA
pattean01,andrae patterson,Andrae Patterson,1998,2,46,MIN,Indiana
wheelty01,tyson wheeler,Tyson Wheeler,1998,2,47,TOR,Rhode Island
stackry01,ryan stack,Ryan Stack,1998,2,48,CLE,South Carolina
carrco01,cory carr,Cory Carr,1998,2,49,ATL,Texas Tech
bettsan01,andrew betts,Andrew Betts,1998,2,50,CHH,Cal State Long Beach
breweco02,corey brewer,Corey Brewer,1998,2,51,MIA,Oklahoma
dialde01,derrick dial,Derrick Dial,1998,2,52,SAS,Eastern Michigan
buckngr01,greg buckner,Greg Buckner,1998,2,53,DAL,Clemson
fowlktr01,tremaine fowlkes,Tremaine Fowlkes,1998,2,54,DEN,Fresno State
bowenry01,ryan bowen,Ryan Bowen,1998,2,55,DEN,Iowa
hendejr01,jr henderson,J.R. Henderson,1998,2,56,VAN,UCLA
braggto01,torraye braggs,Torraye Braggs,1998,2,57,UTA,Xavier
bastoma01,maceo baston,Maceo Baston,1998,2,58,CHI,Michigan
