player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
brandel01,elton brand,Elton Brand,1999,1,1,CHI,Duke
francst01,steve francis,Steve Francis,1999,1,2,VAN,Maryland
davisba01,baron davis,Baron Davis,1999,1,3,CHH,UCLA
odomla01,lamar odom,Lamar Odom,1999,1,4,LAC,Rhode Island
bendejo01,jonathan bender,Jonathan Bender,1999,1,5,TOR,
szczewa02,wally szczerbiak,Wally Szczerbiak,1999,1,6,MIN,Miami University
hamilri01,richard hamilton,Richard Hamilton,1999,1,7,WAS,UConn
millean02,andre miller,Andre Miller,1999,1,8,CLE,Utah
mariosh01,shawn marion,Shawn Marion,1999,1,9,PHO,UNLV
terryja01,jason terry,Jason Terry,1999,1,10,ATL,Arizona
langdtr01,trajan langdon,Trajan Langdon,1999,1,11,CLE,Duke
radojal01,aleksandar radojevic,Aleksandar Radojević,1999,1,12,TOR,Barton County Community College
maggeco01,corey maggette,Corey Maggette,1999,1,13,SEA,Duke
averywi01,william avery,William Avery,1999,1,14,MIN,Duke
weisfr01,frederic weis,Frédéric Weis,1999,1,15,NYK,
artesro01,metta world peace,Metta World Peace,1999,1,16,CHI,St. John's
bowdlca01,cal bowdler,Cal Bowdler,1999,1,17,ATL,Old Dominion
poseyja01,james posey,James Posey,1999,1,18,DEN,Xavier
lewisqu01,quincy lewis,Quincy Lewis,1999,1,19,UTA,Minnesota
glovedi01,dion glover,Dion Glover,1999,1,20,ATL,Georgia Tech
fosteje01,jeff foster,Jeff Foster,1999,1,21,GSW,Texas State University
thomake01,kenny thomas,Kenny Thomas,1999,1,22,HOU,New Mexico
georgde01,devean george,Devean George,1999,1,23,LAL,Augsburg College
kirilan01,andrei kirilenko,Andrei Kirilenko,1999,1,24,UTA,
jamesti01,tim james,Tim James,1999,1,25,MIA,Miami (FL)
cummivo01,vonteego cummings,Vonteego Cummings,1999,1,26,IND,Pitt
jonesju01,jumaine jones,Jumaine Jones,1999,1,27,ATL,Georgia
padgesc01,scott padgett,Scott Padgett,1999,1,28,UTA,Kentucky
smithle01,leon smith,Leon Smith,1999,1,29,SAS,
celesjo01,john celestand,John Celestand,1999,1,30,LAL,Villanova
hillri01,rico hill,Rico Hill,1999,2,31,LAC,Illinois State
ruffimi01,michael ruffin,Michael Ruffin,1999,2,32,CHI,Tulsa
herrech01,chris herren,Chris Herren,1999,2,33,DEN,Fresno State
eschmev01,evan eschmeyer,Evan Eschmeyer,1999,2,34,NJN,Northwestern
boothca01,calvin booth,Calvin Booth,1999,2,35,WAS,Penn State
zhizhwa01,wang zhizhi,Wang Zhizhi,1999,2,36,DAL,
ekeziob01,obinna ekezie,Obinna Ekezie,1999,2,37,VAN,Maryland
profila01,laron profit,Laron Profit,1999,2,38,ORL,Maryland
bramlaj01,aj bramlett,A.J. Bramlett,1999,2,39,CLE,Arizona
giricgo01,gordan giricek,Gordan Giriček,1999,2,40,DAL,
elsonfr01,francisco elson,Francisco Elson,1999,2,41,DEN,California
bullolo01,louis bullock,Louis Bullock,1999,2,42,MIN,Michigan
nailole01,lee nailon,Lee Nailon,1999,2,43,CHH,TCU
washity01,tyrone washington,Tyrone Washington,1999,2,44,HOU,Mississippi State
roberry01,ryan robertson,Ryan Robertson,1999,2,45,SAC,Kansas
kochjr01,jr koch,J.R. Koch,1999,2,46,NYK,Iowa
maccuto01,todd macculloch,Todd MacCulloch,1999,2,47,PHI,Washington
youngga01,galen young,Galen Young,1999,2,48,MIL,UNC Charlotte
ketnela01,lari ketner,Lari Ketner,1999,2,49,CHI,UMass
hamilve01,venson hamilton,Venson Hamilton,1999,2,50,HOU,Nebraska
smithan03,antwain smith,Antwain Smith,1999,2,51,VAN,Saint Paul's College
bergero01,roberto bergersen,Roberto Bergersen,1999,2,52,POR,Boise State
buforro01,rodney buford,Rodney Buford,1999,2,53,MIA,Creighton
levetme01,melvin levett,Melvin Levett,1999,2,54,DET,Cincinnati
clackkr01,kris clack,Kris Clack,1999,2,55,BOS,Texas
youngti01,tim young,Tim Young,1999,2,56,GSW,Stanford
ginobma01,manu ginobili,Manu Ginóbili,1999,2,57,SAS,
lucased01,eddie lucas,Eddie Lucas,1999,2,58,UTA,Virginia Tech
