player_clean,player_name,player_slug_hh,season,salary_usd
jahmius ramsey,Jahmi'us Ramsey,jahmius-ramsey,2022,1517981.0
elijah hughes,Elijah Hughes,elijah-hughes,2022,1517981.0
cj elleby,CJ Elleby,cj-elleby,2022,1517981.0
isaiah joe,Isaiah Joe,isaiah-joe,2022,1517981.0
naji marshall,Naji Marshall,naji-marshall,2022,1517981.0
xavier tillman,Xavier Tillman,xavier-tillman,2022,1517981.0
sam merrill,Sam Merrill,sam-merrill,2022,1517981.0
jaesean tate,Jae'Sean Tate,jaesean-tate,2022,1517981.0
kj martin,KJ Martin,kj-martin,2022,1517981.0
lamar stevens,Lamar Stevens,lamar-stevens,2022,1517981.0
nick richards,Nick Richards,nick-richards,2022,1517981.0
jordan nwora,Jordan Nwora,jordan-nwora,2022,1517981.0
isaiah todd,Isaiah Todd,isaiah-todd,2022,1500000.0
omer yurtseven,Omer Yurtseven,omer-yurtseven,2022,1489065.0
saben lee,Saben Lee,saben-lee,2022,1489065.0
jr smith,JR Smith,jr-smith,2022,1456667.0
stanley johnson,Stanley Johnson,stanley-johnson,2022,1368998.0
duane washington,Duane Washington Jr,duane-washington-jr,2022,1346676.0
aaron wiggins,Aaron Wiggins,aaron-wiggins,2022,1305761.0
marquese chriss,Marquese Chriss,marquese-chriss,2022,1292900.0
jt thor,JT Thor,jt-thor,2022,1250000.0
demarre carroll,DeMarre Carroll,demarre-carroll,2022,1242340.0
jabari parker,Jabari Parker,jabari-parker,2022,1168286.0
alfonzo mckinnie,Alfonzo McKinnie,alfonzo-mckinnie,2022,1090007.0
zhaire smith,Zhaire Smith,zhaire-smith,2022,1068200.0
jason preston,Jason Preston,jason-preston,2022,1062303.0
isaiah livers,Isaiah Livers,isaiah-livers,2022,1057260.0
denzel valentine,Denzel Valentine,denzel-valentine,2022,1005633.0
alize johnson,Alize Johnson,alize-johnson,2022,1003740.0
kyle singler,Kyle Singler,kyle-singler,2022,999200.0
kelan martin,Kelan Martin,kelan-martin,2022,993760.0
miye oni,Miye Oni,miye-oni,2022,946261.0
vit krejci,Vit Krejci,vit-krejci,2022,925258.0
dalano banton,Dalano Banton,dalano-banton,2022,925258.0
jock landale,Jock Landale,jock-landale,2022,925258.0
greg brown,Greg Brown,greg-brown,2022,925258.0
charles bassey,Charles Bassey,charles-bassey,2022,925258.0
jared butler,Jared Butler,jared-butler,2022,925258.0
miles mcbride,Miles McBride,miles-mcbride,2022,925258.0
austin reaves,Austin Reaves,austin-reaves,2022,925258.0
bj boston,BJ Boston,bj-boston,2022,925258.0
luka garza,Luka Garza,luka-garza,2022,925258.0
marko simonovic,Marko Simonovic,marko-simonovic,2022,925258.0
ayo dosunmu,Ayo Dosunmu,ayo-dosunmu,2022,925258.0
daishen nix,Daishen Nix,daishen-nix,2022,923078.0
isaiah thomas,Isaiah Thomas,isaiah-thomas,2022,910926.0
terry taylor,Terry Taylor,terry-taylor,2022,895125.0
mamadi diakite,Mamadi Diakite,mamadi-diakite,2022,869078.0
caleb martin,Caleb Martin,caleb-martin,2022,844011.0
brad wanamaker,Brad Wanamaker,brad-wanamaker,2022,814918.0
luke kornet,Luke Kornet,luke-kornet,2022,812364.0
wayne selden,Wayne Selden,wayne-selden,2022,812363.0
gary clark,Gary Clark,gary-clark,2022,811213.0
ryan arcidiacono,Ryan Arcidiacono,ryan-arcidiacono,2022,774727.0
trendon watford,Trendon Watford,trendon-watford,2022,768830.0
patrick patterson,Patrick Patterson,patrick-patterson,2022,737067.0
devontae cacok,Devontae Cacok,devontae-cacok,2022,726128.0
admiral schofield,Admiral Schofield,admiral-schofield,2022,723741.0
ishmail wainright,Ishmail Wainright,ishmail-wainright,2022,707893.0
shaun livingston,Shaun Livingston,shaun-livingston,2022,666666.0
malik fitts,Malik Fitts,malik-fitts,2022,630874.0
sam hauser,Sam Hauser,sam-hauser,2022,619498.0
greg monroe,Greg Monroe,greg-monroe,2022,612805.0
amir coffey,Amir Coffey,amir-coffey,2022,573576.0
joe wieskamp,Joe Wieskamp,joe-wieskamp,2022,563663.0
keifer sykes,Keifer Sykes,keifer-sykes,2022,558345.0
haywood highsmith,Haywood Highsmith,haywood-highsmith,2022,547701.0
nik stauskas,Nik Stauskas,nik-stauskas,2022,534993.0
davon reed,Davon Reed,davon-reed,2022,532398.0
wenyen gabriel,Wenyen Gabriel,wenyen-gabriel,2022,522015.0
skylar mays,Skylar Mays,skylar-mays,2022,510907.0
georgios kalaitzakis,Georgios Kalaitzakis,georgios-kalaitzakis,2022,499852.0
rj nembhard,RJ Nembhard,rj-nembhard,2022,491876.0
chris silva,Chris Silva,chris-silva,2022,479650.0
trent forrest,Trent Forrest,trent-forrest,2022,463211.0
kessler edwards,Kessler Edwards,kessler-edwards,2022,463211.0
sandro mamukelashvili,Sandro Mamukelashvili,sandro-mamukelashvili,2022,462629.0
cassius winston,Cassius Winston,cassius-winston,2022,462629.0
joel ayayi,Joel Ayayi,joel-ayayi,2022,462629.0
justin champagnie,Justin Champagnie,justin-champagnie,2022,462629.0
david johnson,David Johnson,david-johnson,2022,462629.0
neemias queta,Neemias Queta,neemias-queta,2022,462629.0
keljin blevins,Keljin Blevins,keljin-blevins,2022,462629.0
ignas brazdeikis,Ignas Brazdeikis,ignas-brazdeikis,2022,462629.0
jericho sims,Jericho Sims,jericho-sims,2022,462629.0
nathan knight,Nathan Knight,nathan-knight,2022,462629.0
mckinley wright,McKinley Wright,mckinley-wright,2022,462629.0
tyler cook,Tyler Cook,tyler-cook,2022,462629.0
yves pons,Yves Pons,yves-pons,2022,462629.0
jay scrubb,Jay Scrubb,jay-scrubb,2022,462629.0
chris chiozza,Chris Chiozza,chris-chiozza,2022,462629.0
sean chris smith,Sean Chris Smith,sean-chris-smith,2022,462629.0
jamorko pickett,Jamorko Pickett,jamorko-pickett,2022,462629.0
markus howard,Markus Howard,markus-howard,2022,462629.0
arnoldas kulboka,Arnoldas Kulboka,arnoldas-kulboka,2022,462629.0
scottie lewis,Scottie Lewis,scottie-lewis,2022,462629.0
david duke,David Duke,david-duke,2022,462629.0
brodric thomas,Brodric Thomas,brodric-thomas,2022,462629.0
sharife cooper,Sharife Cooper,sharife-cooper,2022,462629.0
justin anderson,Justin Anderson,justin-anderson,2022,445828.0
theo pinson,Theo Pinson,theo-pinson,2022,440710.0
charlie brown,Charlie Brown,charlie-brown,2022,431151.0
langston galloway,Langston Galloway,langston-galloway,2022,386127.0
james ennis,James Ennis,james-ennis,2022,386127.0
tim frazier,Tim Frazier,tim-frazier,2022,386127.0
kyle guy,Kyle Guy,kyle-guy,2022,383079.0
sam dekker,Sam Dekker,sam-dekker,2022,350000.0
quinndary weatherspoon,Quinndary Weatherspoon,quinndary-weatherspoon,2022,346491.0
brandon goodwin,Brandon Goodwin,brandon-goodwin,2022,343988.0
malcolm hill,Malcolm Hill,malcolm-hill,2022,324373.0
louis king,Louis King,louis-king,2022,316396.0
justin jackson,Justin Jackson,justin-jackson,2022,308493.0
shaquille harrison,Shaquille Harrison,shaquille-harrison,2022,308493.0
dj wilson,DJ Wilson,dj-wilson,2022,308493.0
jeff dowtin,Jeff Dowtin,jeff-dowtin,2022,305761.0
trevelin queen,Trevelin Queen,trevelin-queen,2022,303102.0
paul watson,Paul Watson,paul-watson,2022,303102.0
myles powell,Myles Powell,myles-powell,2022,300443.0
jontay porter,Jontay Porter,jontay-porter,2022,300000.0
mason jones,Mason Jones,mason-jones,2022,295125.0
eugene omoruyi,Eugene Omoruyi,eugene-omoruyi,2022,281831.0
brandon knight,Brandon Knight,brandon-knight,2022,274672.0
justin robinson,Justin Robinson,justin-robinson,2022,265953.0
javonte smart,Ja'Vonte Smart,javonte-smart,2022,265878.0
mychal mulder,Mychal Mulder,mychal-mulder,2022,257902.0
tyler johnson,Tyler Johnson,tyler-johnson,2022,257418.0
cassius stanley,Cassius Stanley,cassius-stanley,2022,256734.0
zylan cheatham,Zylan Cheatham,zylan-cheatham,2022,256734.0
devon dotson,Devon Dotson,devon-dotson,2022,239291.0
marcus garrett,Marcus Garrett,marcus-garrett,2022,236632.0
lindell wigginton,Lindell Wigginton,lindell-wigginton,2022,233973.0
jay huff,Jay Huff,jay-huff,2022,225997.0
olivier sarr,Olivier Sarr,olivier-sarr,2022,223339.0
aaron henry,Aaron Henry,aaron-henry,2022,223338.0
freddie gillespie,Freddie Gillespie,freddie-gillespie,2022,221156.0
jaquori mclaughlin,JaQuori McLaughlin,jaquori-mclaughlin,2022,220679.0
rayjon tucker,Rayjon Tucker,rayjon-tucker,2022,220639.0
tacko fall,Tacko Fall,tacko-fall,2022,218021.0
petr cornelie,Petr Cornelie,petr-cornelie,2022,218021.0
juwan morgan,Juwan Morgan,juwan-morgan,2022,211046.0
damyean dotson,Damyean Dotson,damyean-dotson,2022,205662.0
xavier moon,Xavier Moon,xavier-moon,2022,202069.0
tyrone wallace,Tyrone Wallace,tyrone-wallace,2022,198760.0
norvel pelle,Norvel Pelle,norvel-pelle,2022,191860.0
jaylen hoard,Jaylen Hoard,jaylen-hoard,2022,191860.0
tremont waters,Tremont Waters,tremont-waters,2022,191860.0
reggie perry,Reggie Perry,reggie-perry,2022,188272.0
devin cannady,Devin Cannady,devin-cannady,2022,185578.0
brandon williams,Brandon Williams,brandon-williams,2022,180798.0
dejon jarreau,DeJon Jarreau,dejon-jarreau,2022,172821.0
moses wright,Moses Wright,moses-wright,2022,172821.0
dakota mathias,Dakota Mathias,dakota-mathias,2022,171156.0
matt mooney,Matt Mooney,matt-mooney,2022,171156.0
daulton hommes,Daulton Hommes,daulton-hommes,2022,167504.0
grant riller,Grant Riller,grant-riller,2022,162186.0
lindy waters,Lindy Waters III,lindy-waters-iii,2022,159527.0
anthony tolliver,Anthony Tolliver,anthony-tolliver,2022,151821.0
darren collison,Darren Collison,darren-collison,2022,151821.0
ersan ilyasova,Ersan Ilyasova,ersan-ilyasova,2022,151821.0
joe johnson,Joe Johnson,joe-johnson,2022,151821.0
cj miles,CJ Miles,cj-miles,2022,151821.0
chaundee brown,Chaundee Brown,chaundee-brown,2022,151552.0
xavier sneed,Xavier Sneed,xavier-sneed,2022,146233.0
mario chalmers,Mario Chalmers,mario-chalmers,2022,138019.0
anthony lamb,Anthony Lamb,anthony-lamb,2022,136095.0
braxton key,Braxton Key,braxton-key,2022,127622.0
troy williams,Troy Williams,troy-williams,2022,122741.0
feron hunt,Feron Hunt,feron-hunt,2022,116987.0
mac mcclung,Mac McClung,mac-mcclung,2022,111670.0
matt ryan,Matt Ryan,matt-ryan,2022,111669.0
emmanuel mudiay,Emmanuel Mudiay,emmanuel-mudiay,2022,111457.0
carlik jones,Carlik Jones,carlik-jones,2022,106352.0
hassani gravett,Hassani Gravett,hassani-gravett,2022,106352.0
paris bass,Paris Bass,paris-bass,2022,106352.0
jordan bell,Jordan Bell,jordan-bell,2022,102831.0
cheick diallo,Cheick Diallo,cheick-diallo,2022,102831.0
dj stewart,DJ Stewart,dj-stewart,2022,101034.0
