player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
townska01,karl anthony towns,Karl-Anthony Towns,2015,1,1,MIN,Kentucky
russeda01,dangelo russell,D'Angelo Russell,2015,1,2,LAL,Ohio State
okafoja01,jahlil okafor,Jahlil Okafor,2015,1,3,PHI,Duke
porzikr01,kristaps porzingis,Kristaps Porziņģis,2015,1,4,NYK,
hezonma01,mario hezonja,Mario Hezonja,2015,1,5,ORL,
caulewi01,willie cauley stein,Willie Cauley-Stein,2015,1,6,SAC,Kentucky
mudiaem01,emmanuel mudiay,Emmanuel Mudiay,2015,1,7,DEN,
johnsst04,stanley johnson,Stanley Johnson,2015,1,8,DET,Arizona
kaminfr01,frank kaminsky,Frank Kaminsky,2015,1,9,CHO,Wisconsin
winslju01,justise winslow,Justise Winslow,2015,1,10,MIA,Duke
turnemy01,myles turner,Myles Turner,2015,1,11,IND,Texas
lylestr01,trey lyles,Trey Lyles,2015,1,12,UTA,Kentucky
bookede01,devin booker,Devin Booker,2015,1,13,PHO,Kentucky
payneca01,cameron payne,Cameron Payne,2015,1,14,OKC,Murray State
oubreke01,kelly oubre,Kelly Oubre Jr.,2015,1,15,ATL,Kansas
roziete01,terry rozier,Terry Rozier,2015,1,16,BOS,Louisville
vaughra01,rashad vaughn,Rashad Vaughn,2015,1,17,MIL,UNLV
dekkesa01,sam dekker,Sam Dekker,2015,1,18,HOU,Wisconsin
grantje02,jerian grant,Jerian Grant,2015,1,19,WAS,Notre Dame
wrighde01,delon wright,Delon Wright,2015,1,20,TOR,Utah
anderju01,justin anderson,Justin Anderson,2015,1,21,DAL,Virginia
portibo01,bobby portis,Bobby Portis,2015,1,22,CHI,Arkansas
holliro01,rondae hollis jefferson,Rondae Hollis-Jefferson,2015,1,23,POR,Arizona
jonesty01,tyus jones,Tyus Jones,2015,1,24,CLE,Duke
martija01,jarell martin,Jarell Martin,2015,1,25,MEM,LSU
milutni01,nikola milutinov,Nikola Milutinov,2015,1,26,SAS,
nancela02,larry nance,Larry Nance Jr.,2015,1,27,LAL,Wyoming
hunterj01,rj hunter,R.J. Hunter,2015,1,28,BOS,Georgia State University
mcculch01,chris mccullough,Chris McCullough,2015,1,29,BRK,Syracuse
looneke01,kevon looney,Kevon Looney,2015,1,30,GSW,UCLA
osmande01,cedi osman,Cedi Osman,2015,2,31,MIN,
harremo01,montrezl harrell,Montrezl Harrell,2015,2,32,HOU,Louisville
mickejo01,jordan mickey,Jordan Mickey,2015,2,33,BOS,LSU
brownan02,anthony brown,Anthony Brown,2015,2,34,LAL,Stanford
hernawi01,willy hernangomez,Willy Hernangómez,2015,2,35,PHI,
chrisra01,rakeem christmas,Rakeem Christmas,2015,2,36,MIN,Syracuse
holmeri01,richaun holmes,Richaun Holmes,2015,2,37,PHI,Bowling Green
hillida01,darrun hilliard,Darrun Hilliard,2015,2,38,DET,Villanova
vauleju01,juan pablo vaulet,Juan Pablo Vaulet,2015,2,39,CHO,
richajo01,josh richardson,Josh Richardson,2015,2,40,MIA,Tennessee
connapa01,pat connaughton,Pat Connaughton,2015,2,41,BRK,Notre Dame
hanlaol01,olivier hanlan,Olivier Hanlan,2015,2,42,UTA,Boston College
youngjo01,joe young,Joe Young,2015,2,43,IND,Oregon
harrian01,andrew harrison,Andrew Harrison,2015,2,44,PHO,Kentucky
thornma02,marcus thornton,Marcus Thornton,2015,2,45,BOS,William & Mary
powelno01,norman powell,Norman Powell,2015,2,46,MIL,UCLA
gudaiar01,arturas gudaitis,Artūras Gudaitis,2015,2,47,PHI,
johnsda04,dakari johnson,Dakari Johnson,2015,2,48,OKC,Kentucky
whiteaa01,aaron white,Aaron White,2015,2,49,WAS,Iowa
eriksma01,marcus eriksson,Marcus Eriksson,2015,2,50,ATL,
harvety01,tyler harvey,Tyler Harvey,2015,2,51,ORL,Eastern Washington
singhsa01,satnam singh,Satnam Singh,2015,2,52,DAL,
pointsi01,sirdominic pointer,Sir'Dominic Pointer,2015,2,53,CLE,St. John's
diezda01,dani diez,Dani Díez,2015,2,54,UTA,
lalanca01,cady lalanne,Cady Lalanne,2015,2,55,SAS,UMass
dawsobr01,branden dawson,Branden Dawson,2015,2,56,NOP,Michigan State
radicni01,nikola radicevic,Nikola Radičević,2015,2,57,DEN,
tokotjp01,jp tokoto,J.P. Tokoto,2015,2,58,PHI,UNC
agravdi01,dimitrios agravanis,Dimitrios Agravanis,2015,2,59,ATL,
mitrolu01,luka mitrovic,Luka Mitrović,2015,2,60,PHI,
