player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
willizi01,zion williamson,Zion Williamson,2019,1,1,NOP,Duke
moranja01,ja morant,Ja Morant,2019,1,2,MEM,Murray State
barrerj01,rj barrett,RJ Barrett,2019,1,3,NYK,Duke
huntede01,deandre hunter,De'Andre Hunter,2019,1,4,LAL,Virginia
garlada01,darius garland,Darius Garland,2019,1,5,CLE,Vanderbilt
culveja01,jarrett culver,Jarrett Culver,2019,1,6,PHO,Texas Tech
whiteco01,coby white,Coby White,2019,1,7,CHI,UNC
hayesja02,jaxson hayes,Jaxson Hayes,2019,1,8,ATL,Texas
hachiru01,rui hachimura,Rui Hachimura,2019,1,9,WAS,Gonzaga
reddica01,cam reddish,Cam Reddish,2019,1,10,ATL,Duke
johnsca02,cameron johnson,Cameron Johnson,2019,1,11,MIN,UNC
washipj01,pj washington,P.J. Washington,2019,1,12,CHO,Kentucky
herroty01,tyler herro,Tyler Herro,2019,1,13,MIA,Kentucky
langfro01,romeo langford,Romeo Langford,2019,1,14,BOS,Indiana
doumbse01,sekou doumbouya,Sekou Doumbouya,2019,1,15,DET,
okekech01,chuma okeke,Chuma Okeke,2019,1,16,ORL,Auburn
alexani01,nickeil alexander walker,Nickeil Alexander-Walker,2019,1,17,BRK,Virginia Tech
bitadgo01,goga bitadze,Goga Bitadze,2019,1,18,IND,
samanlu01,luka samanic,Luka Šamanić,2019,1,19,SAS,
thybuma01,matisse thybulle,Matisse Thybulle,2019,1,20,BOS,Washington
clarkbr01,brandon clarke,Brandon Clarke,2019,1,21,OKC,Gonzaga
willigr01,grant williams,Grant Williams,2019,1,22,BOS,Tennessee
bazleda01,darius bazley,Darius Bazley,2019,1,23,UTA,
jeromty01,ty jerome,Ty Jerome,2019,1,24,PHI,Virginia
littlna01,nassir little,Nassir Little,2019,1,25,POR,UNC
windldy01,dylan windler,Dylan Windler,2019,1,26,CLE,Belmont
kabenmf01,mfiondu kabengele,Mfiondu Kabengele,2019,1,27,BRK,Florida State
poolejo01,jordan poole,Jordan Poole,2019,1,28,GSW,Michigan
johnske04,keldon johnson,Keldon Johnson,2019,1,29,SAS,Kentucky
porteke02,kevin porter,Kevin Porter Jr.,2019,1,30,MIL,USC
claxtni01,nic claxton,Nic Claxton,2019,2,31,BRK,Georgia
okpalkz01,kz okpala,KZ Okpala,2019,2,32,PHO,Stanford
edwarca01,carsen edwards,Carsen Edwards,2019,2,33,PHI,Purdue
fernabr01,bruno fernando,Bruno Fernando,2019,2,34,PHI,Maryland
louzama01,didi louzada,Didi Louzada,2019,2,35,ATL,
martico01,cody martin,Cody Martin,2019,2,36,CHO,Nevada
sirvyde01,deividas sirvydis,Deividas Sirvydis,2019,2,37,DAL,
gaffoda01,daniel gafford,Daniel Gafford,2019,2,38,CHI,Arkansas
smailal01,alen smailagic,Alen Smailagić,2019,2,39,NOP,
jamesju01,justin james,Justin James,2019,2,40,SAC,Wyoming
pascher01,eric paschall,Eric Paschall,2019,2,41,GSW,Villanova
schofad01,admiral schofield,Admiral Schofield,2019,2,42,PHI,Tennessee
nowelja01,jaylen nowell,Jaylen Nowell,2019,2,43,MIN,Washington
bolbo01,bol bol,Bol Bol,2019,2,44,MIA,Oregon
robyis01,isaiah roby,Isaiah Roby,2019,2,45,DET,Nebraska
hortota01,talen horton tucker,Talen Horton-Tucker,2019,2,46,ORL,Iowa State
brazdig01,ignas brazdeikis,Ignas Brazdeikis,2019,2,47,SAC,Michigan
mannte01,terance mann,Terance Mann,2019,2,48,LAC,Florida State
weathqu01,quinndary weatherspoon,Quinndary Weatherspoon,2019,2,49,SAS,Mississippi State
brantja01,jarrell brantley,Jarrell Brantley,2019,2,50,IND,College of Charleston
watertr01,tremont waters,Tremont Waters,2019,2,51,BOS,LSU
mcdanja01,jalen mcdaniels,Jalen McDaniels,2019,2,52,CHO,San Diego State
wrighju02,justin wright foreman,Justin Wright-Foreman,2019,2,53,UTA,Hofstra
shayoma01,marial shayok,Marial Shayok,2019,2,54,PHI,Iowa State
guyky01,kyle guy,Kyle Guy,2019,2,55,NYK,Virginia
handsja01,jaylen hands,Jaylen Hands,2019,2,56,LAC,UCLA
bonejo01,jordan bone,Jordan Bone,2019,2,57,NOP,Tennessee
onimi01,miye oni,Miye Oni,2019,2,58,GSW,Yale
hernade01,dewan hernandez,Dewan Hernandez,2019,2,59,TOR,Miami (FL)
marinva01,vanja marinkovic,Vanja Marinković,2019,2,60,SAC,
