player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
risacza01,zaccharie risacher,Zaccharie Risacher,2024,1,1,ATL,
sarral01,alex sarr,Alex Sarr,2024,1,2,WAS,
sheppre01,reed sheppard,Reed Sheppard,2024,1,3,HOU,Kentucky
castlst01,stephon castle,Stephon Castle,2024,1,4,SAS,UConn
hollaro01,ron holland,Ron Holland,2024,1,5,DET,
salauti01,tidjane salaun,Tidjane Salaün,2024,1,6,CHO,
clingdo01,donovan clingan,Donovan Clingan,2024,1,7,POR,UConn
dilliro01,rob dillingham,Rob Dillingham,2024,1,8,SAS,Kentucky
edeyza01,zach edey,Zach Edey,2024,1,9,MEM,Purdue
willico04,cody williams,Cody Williams,2024,1,10,UTA,Colorado
buzelma01,matas buzelis,Matas Buzelis,2024,1,11,CHI,
topicni01,nikola topic,Nikola Topić,2024,1,12,OKC,
cartede02,devin carter,Devin Carter,2024,1,13,SAC,Providence
carrica01,bub carrington,Bub Carrington,2024,1,14,POR,Pitt
wareke01,kelel ware,Kel'el Ware,2024,1,15,MIA,Indiana
mccaija01,jared mccain,Jared McCain,2024,1,16,PHI,Duke
knechda01,dalton knecht,Dalton Knecht,2024,1,17,LAL,Tennessee
dasiltr01,tristan da silva,Tristan Da Silva,2024,1,18,ORL,Colorado
walteja01,jakobe walter,Ja'Kobe Walter,2024,1,19,TOR,Baylor
tysonja01,jaylon tyson,Jaylon Tyson,2024,1,20,CLE,California
missiyv01,yves missi,Yves Missi,2024,1,21,NOP,Baylor
holmeda01,daron holmes,DaRon Holmes,2024,1,22,PHO,Dayton
johnsaj01,aj johnson,AJ Johnson,2024,1,23,MIL,
georgky01,kyshawn george,Kyshawn George,2024,1,24,NYK,Miami (FL)
dadiepa01,pacome dadiet,Pacôme Dadiet,2024,1,25,NYK,
jonesdi01,dillon jones,Dillon Jones,2024,1,26,WAS,Weber State
shannte01,terrence shannon,Terrence Shannon Jr.,2024,1,27,MIN,Illinois
dunnry01,ryan dunn,Ryan Dunn,2024,1,28,DEN,Virginia
colliis01,isaiah collier,Isaiah Collier,2024,1,29,UTA,USC
scheiba01,baylor scheierman,Baylor Scheierman,2024,1,30,BOS,Creighton
mogbojo01,jonathan mogbo,Jonathan Mogbo,2024,2,31,TOR,San Francisco
filipky01,kyle filipowski,Kyle Filipowski,2024,2,32,UTA,Duke
smithty02,tyler smith,Tyler Smith,2024,2,33,MIL,
kolekty01,tyler kolek,Tyler Kolek,2024,2,34,POR,Marquette
furphjo01,johnny furphy,Johnny Furphy,2024,2,35,SAS,Kansas
nunezju01,juan nunez,Juan Nunez,2024,2,36,IND,
klintbo01,bobi klintman,Bobi Klintman,2024,2,37,MIN,
mitchaj01,ajay mitchell,Ajay Mitchell,2024,2,38,NYK,UC Santa Barbara
wellsja01,jaylen wells,Jaylen Wells,2024,2,39,MEM,Washington State
ighodos01,oso ighodaro,Oso Ighodaro,2024,2,40,POR,Marquette
bonaad01,adem bona,Adem Bona,2024,2,41,PHI,UCLA
simpskj01,kj simpson,KJ Simpson,2024,2,42,CHO,Colorado
djurini01,nikola djurisic,Nikola Djurisic,2024,2,43,MIA,
larsspe01,pelle larsson,Pelle Larsson,2024,2,44,HOU,Arizona
sheadja01,jamal shead,Jamal Shead,2024,2,45,SAC,Houston
chrisca02,cam christie,Cam Christie,2024,2,46,LAC,Minnesota
reevean01,antonio reeves,Antonio Reeves,2024,2,47,ORL,Kentucky
ingraha01,harrison ingram,Harrison Ingram,2024,2,48,SAS,UNC
newtotr01,tristen newton,Tristen Newton,2024,2,49,IND,UConn
freemen01,enrique freeman,Enrique Freeman,2024,2,50,IND,University of Akron
ajincme01,melvin ajinca,Melvin Ajinça,2024,2,51,NYK,
postqu01,quinten post,Quinten Post,2024,2,52,GSW,Boston College
spencca01,cam spencer,Cam Spencer,2024,2,53,DET,UConn
watsoan02,anton watson,Anton Watson,2024,2,54,BOS,Gonzaga
jamesbr02,bronny james,Bronny James,2024,2,55,LAL,USC
mcculke01,kevin mccullar,Kevin McCullar Jr.,2024,2,56,PHO,Kansas
chomcul01,ulrich chomche,Ulrich Chomche,2024,2,57,MEM,
hukpoar01,ariel hukporti,Ariel Hukporti,2024,2,58,DAL,
