player_clean,player_name,player_slug_hh,season,salary_usd
kawhi leonard,Kawhi Leonard,kawhi-leonard,2019,23114066.0
deandre jordan,DeAndre Jordan,deandre-jordan,2019,22897200.0
lamarcus aldridge,LaMarcus Aldridge,lamarcus-aldridge,2019,22347015.0
serge ibaka,Serge Ibaka,serge-ibaka,2019,21666667.0
aaron gordon,Aaron Gordon,aaron-gordon,2019,21590909.0
danilo gallinari,Danilo Gallinari,danilo-gallinari,2019,21587579.0
victor oladipo,Victor Oladipo,victor-oladipo,2019,21000000.0
ryan anderson,Ryan Anderson,ryan-anderson,2019,20421546.0
joakim noah,Joakim Noah,joakim-noah,2019,20261172.0
kyrie irving,Kyrie Irving,kyrie-irving,2019,20099189.0
jabari parker,Jabari Parker,jabari-parker,2019,20000000.0
jimmy butler,Jimmy Butler,jimmy-butler,2019,19841627.0
zach lavine,Zach LaVine,zach-lavine,2019,19500000.0
wesley matthews,Wesley Matthews,wesley-matthews,2019,19360228.0
allen crabbe,Allen Crabbe,allen-crabbe,2019,19332500.0
enes kanter,Enes Kanter,enes-kanter,2019,19264603.0
tyler johnson,Tyler Johnson,tyler-johnson,2019,19245370.0
john wall,John Wall,john-wall,2019,19169800.0
george hill,George Hill,george-hill,2019,19000000.0
jeff teague,Jeff Teague,jeff-teague,2019,19000000.0
klay thompson,Klay Thompson,klay-thompson,2019,18988725.0
goran dragic,Goran Dragic,goran-dragic,2019,18109175.0
kent bazemore,Kent Bazemore,kent-bazemore,2019,18089888.0
evan turner,Evan Turner,evan-turner,2019,17868853.0
tristan thompson,Tristan Thompson,tristan-thompson,2019,17469565.0
draymond green,Draymond Green,draymond-green,2019,17469565.0
tim hardaway,Tim Hardaway Jr,tim-hardaway-jr,2019,17325000.0
pau gasol,Pau Gasol,pau-gasol,2019,17133285.0
reggie jackson,Reggie Jackson,reggie-jackson,2019,17043478.0
bismack biyombo,Bismack Biyombo,bismack-biyombo,2019,17000000.0
evan fournier,Evan Fournier,evan-fournier,2019,17000000.0
derrick favors,Derrick Favors,derrick-favors,2019,16900000.0
luol deng,Luol Deng,luol-deng,2019,16747954.0
jonas valanciunas,Jonas Valanciunas,jonas-valanciunas,2019,16539326.0
gary harris,Gary Harris,gary-harris,2019,16517857.0
andre iguodala,Andre Iguodala,andre-iguodala,2019,16000000.0
timofey mozgov,Timofey Mozgov,timofey-mozgov,2019,16000000.0
ian mahinmi,Ian Mahinmi,ian-mahinmi,2019,16000000.0
clint capela,Clint Capela,clint-capela,2019,15793104.0
dennis schroeder,Dennis Schroeder,dennis-schroeder,2019,15500000.0
demarre carroll,DeMarre Carroll,demarre-carroll,2019,15400000.0
gorgui dieng,Gorgui Dieng,gorgui-dieng,2019,15170787.0
trevor ariza,Trevor Ariza,trevor-ariza,2019,15000000.0
eric bledsoe,Eric Bledsoe,eric-bledsoe,2019,15000000.0
tobias harris,Tobias Harris,tobias-harris,2019,14800000.0
ricky rubio,Ricky Rubio,ricky-rubio,2019,14800000.0
jr smith,JR Smith,jr-smith,2019,14720000.0
brandon knight,Brandon Knight,brandon-knight,2019,14631250.0
james johnson,James Johnson,james-johnson,2019,14420700.0
robin lopez,Robin Lopez,robin-lopez,2019,14357750.0
kenneth faried,Kenneth Faried,kenneth-faried,2019,14242782.0
marvin williams,Marvin Williams,marvin-williams,2019,14087500.0
taj gibson,Taj Gibson,taj-gibson,2019,14000000.0
thaddeus young,Thaddeus Young,thaddeus-young,2019,13764045.0
tyson chandler,Tyson Chandler,tyson-chandler,2019,13585000.0
marcin gortat,Marcin Gortat,marcin-gortat,2019,13565218.0
kelly olynyk,Kelly Olynyk,kelly-olynyk,2019,13537527.0
cody zeller,Cody Zeller,cody-zeller,2019,13528090.0
eric gordon,Eric Gordon,eric-gordon,2019,13500375.0
austin rivers,Austin Rivers,austin-rivers,2019,13155324.0
michael kidd gilchrist,Michael Kidd-Gilchrist,michael-kidd-gilchrist,2019,13000000.0
khris middleton,Khris Middleton,khris-middleton,2019,13000000.0
mason plumlee,Mason Plumlee,mason-plumlee,2019,12917808.0
wilson chandler,Wilson Chandler,wilson-chandler,2019,12800562.0
solomon hill,Solomon Hill,solomon-hill,2019,12763467.0
nikola vucevic,Nikola Vucevic,nikola-vucevic,2019,12750000.0
dion waiters,Dion Waiters,dion-waiters,2019,12705000.0
joe ingles,Joe Ingles,joe-ingles,2019,12545455.0
jeremy lin,Jeremy Lin,jeremy-lin,2019,12516746.0
jordan clarkson,Jordan Clarkson,jordan-clarkson,2019,12500000.0
nikola mirotic,Nikola Mirotic,nikola-mirotic,2019,12500000.0
miles plumlee,Miles Plumlee,miles-plumlee,2019,12400000.0
tyreke evans,Tyreke Evans,tyreke-evans,2019,12400000.0
courtney lee,Courtney Lee,courtney-lee,2019,12253780.0
jj redick,JJ Redick,jj-redick,2019,12250000.0
kemba walker,Kemba Walker,kemba-walker,2019,12000000.0
kentavious caldwell pope,Kentavious Caldwell-Pope,kentavious-caldwell-pope,2019,12000000.0
avery bradley,Avery Bradley,avery-bradley,2019,12000000.0
will barton,Will Barton,will-barton,2019,11830358.0
tj warren,TJ Warren,tj-warren,2019,11750000.0
zach randolph,Zach Randolph,zach-randolph,2019,11692308.0
patrick mills,Patrick Mills,patrick-mills,2019,11571429.0
alec burks,Alec Burks,alec-burks,2019,11536515.0
omer asik,Omer Asik,omer-asik,2019,11286516.0
marcus smart,Marcus Smart,marcus-smart,2019,11160716.0
jusuf nurkic,Jusuf Nurkic,jusuf-nurkic,2019,11111111.0
iman shumpert,Iman Shumpert,iman-shumpert,2019,11011234.0
moe harkless,Moe Harkless,moe-harkless,2019,10837079.0
tony snell,Tony Snell,tony-snell,2019,10607143.0
dante exum,Dante Exum,dante-exum,2019,10600000.0
meyers leonard,Meyers Leonard,meyers-leonard,2019,10595506.0
john henson,John Henson,john-henson,2019,10577466.0
bojan bogdanovic,Bojan Bogdanovic,bojan-bogdanovic,2019,10500000.0
mirza teletovic,Mirza Teletovic,mirza-teletovic,2019,10500000.0
terrence ross,Terrence Ross,terrence-ross,2019,10500000.0
robert covington,Robert Covington,robert-covington,2019,10464092.0
rudy gay,Rudy Gay,rudy-gay,2019,10087200.0
jon leuer,Jon Leuer,jon-leuer,2019,10002681.0
darren collison,Darren Collison,darren-collison,2019,10000000.0
andre roberson,Andre Roberson,andre-roberson,2019,10000000.0
danny green,Danny Green,danny-green,2019,10000000.0
dwight powell,Dwight Powell,dwight-powell,2019,9631250.0
matthew dellavedova,Matthew Dellavedova,matthew-dellavedova,2019,9607500.0
jared dudley,Jared Dudley,jared-dudley,2019,9530000.0
boban marjanovic,Boban Marjanovic,boban-marjanovic,2019,9490740.0
norman powell,Norman Powell,norman-powell,2019,9367200.0
josh richardson,Josh Richardson,josh-richardson,2019,9367200.0
markieff morris,Markieff Morris,markieff-morris,2019,9173294.0
rajon rondo,Rajon Rondo,rajon-rondo,2019,9000000.0
bogdan bogdanovic,Bogdan Bogdanovic,bogdan-bogdanovic,2019,9000000.0
etwaun moore,E'Twaun Moore,etwaun-moore,2019,8808685.0
kosta koufos,Kosta Koufos,kosta-koufos,2019,8739500.0
fred vanvleet,Fred VanVleet,fred-vanvleet,2019,8653847.0
wayne ellington,Wayne Ellington,wayne-ellington,2019,8653076.0
kyle anderson,Kyle Anderson,kyle-anderson,2019,8641000.0
julius randle,Julius Randle,julius-randle,2019,8641000.0
jerryd bayless,Jerryd Bayless,jerryd-bayless,2019,8575916.0
cristiano felicio,Cristiano Felicio,cristiano-felicio,2019,8470980.0
markelle fultz,Markelle Fultz,markelle-fultz,2019,8339880.0
jerami grant,Jerami Grant,jerami-grant,2019,8333333.0
joe harris,Joe Harris,joe-harris,2019,8333333.0
cj miles,CJ Miles,cj-miles,2019,8333333.0
shaun livingston,Shaun Livingston,shaun-livingston,2019,8307692.0
deandre ayton,Deandre Ayton,deandre-ayton,2019,8175840.0
jamychal green,JaMychal Green,jamychal-green,2019,8066667.0
louis williams,Louis Williams,louis-williams,2019,8000000.0
garrett temple,Garrett Temple,garrett-temple,2019,8000000.0
pj tucker,PJ Tucker,pj-tucker,2019,7959537.0
cory joseph,Cory Joseph,cory-joseph,2019,7945000.0
karl anthony towns,Karl-Anthony Towns,karl-anthony-towns,2019,7839435.0
kyle korver,Kyle Korver,kyle-korver,2019,7560000.0
darrell arthur,Darrell Arthur,darrell-arthur,2019,7464912.0
lonzo ball,Lonzo Ball,lonzo-ball,2019,7461960.0
doug mcdermott,Doug McDermott,doug-mcdermott,2019,7333334.0
marvin bagley,Marvin Bagley,marvin-bagley,2019,7314960.0
jae crowder,Jae Crowder,jae-crowder,2019,7305825.0
dj augustin,DJ Augustin,dj-augustin,2019,7250000.0
lance thomas,Lance Thomas,lance-thomas,2019,7119650.0
dangelo russell,D'Angelo Russell,dangelo-russell,2019,7019698.0
jeremy lamb,Jeremy Lamb,jeremy-lamb,2019,7000000.0
langston galloway,Langston Galloway,langston-galloway,2019,7000000.0
ersan ilyasova,Ersan Ilyasova,ersan-ilyasova,2019,7000000.0
davis bertans,Davis Bertans,davis-bertans,2019,7000000.0
al farouq aminu,Al-Farouq Aminu,al-farouq-aminu,2019,6957105.0
jayson tatum,Jayson Tatum,jayson-tatum,2019,6700800.0
luka doncic,Luka Doncic,luka-doncic,2019,6569040.0
mario hezonja,Mario Hezonja,mario-hezonja,2019,6500000.0
nemanja bjelica,Nemanja Bjelica,nemanja-bjelica,2019,6500000.0
ben simmons,Ben Simmons,ben-simmons,2019,6434520.0
milos teodosic,Milos Teodosic,milos-teodosic,2019,6300000.0
dewayne dedmon,Dewayne Dedmon,dewayne-dedmon,2019,6300000.0
marco belinelli,Marco Belinelli,marco-belinelli,2019,6153846.0
wesley johnson,Wesley Johnson,wesley-johnson,2019,6134000.0
josh jackson,Josh Jackson,josh-jackson,2019,6041520.0
ishmael smith,Ishmael Smith,ishmael-smith,2019,6000000.0
montrezl harrell,Montrezl Harrell,montrezl-harrell,2019,6000000.0
jonathon simmons,Jonathon Simmons,jonathon-simmons,2019,6000000.0
jaren jackson,Jaren Jackson,jaren-jackson,2019,5922720.0
brandon ingram,Brandon Ingram,brandon-ingram,2019,5757120.0
anthony tolliver,Anthony Tolliver,anthony-tolliver,2019,5750000.0
kristaps porzingis,Kristaps Porzingis,kristaps-porzingis,2019,5697054.0
deron williams,Deron Williams,deron-williams,2019,5474787.0
deaaron fox,De'Aaron Fox,deaaron-fox,2019,5470920.0
ben mclemore,Ben McLemore,ben-mclemore,2019,5460000.0
patrick patterson,Patrick Patterson,patrick-patterson,2019,5451600.0
jason smith,Jason Smith,jason-smith,2019,5450000.0
marcus morris,Marcus Morris,marcus-morris,2019,5375000.0
trae young,Trae Young,trae-young,2019,5363280.0
demarcus cousins,DeMarcus Cousins,demarcus-cousins,2019,5337000.0
josh smith,Josh Smith,josh-smith,2019,5331729.0
alexis ajinca,Alexis Ajinca,alexis-ajinca,2019,5285394.0
thabo sefolosha,Thabo Sefolosha,thabo-sefolosha,2019,5250000.0
aron baynes,Aron Baynes,aron-baynes,2019,5193600.0
jaylen brown,Jaylen Brown,jaylen-brown,2019,5169960.0
patrick beverley,Patrick Beverley,patrick-beverley,2019,5027028.0
tony parker,Tony Parker,tony-parker,2019,5000000.0
dirk nowitzki,Dirk Nowitzki,dirk-nowitzki,2019,5000000.0
mike muscala,Mike Muscala,mike-muscala,2019,5000000.0
jonathan isaac,Jonathan Isaac,jonathan-isaac,2019,4969080.0
mo bamba,Mo Bamba,mo-bamba,2019,4871280.0
jamal crawford,Jamal Crawford,jamal-crawford,2019,4698113.0
ron baker,Ron Baker,ron-baker,2019,4697823.0
willie cauley stein,Willie Cauley-Stein,willie-cauley-stein,2019,4696874.0
dragan bender,Dragan Bender,dragan-bender,2019,4661280.0
lauri markkanen,Lauri Markkanen,lauri-markkanen,2019,4536120.0
justin holiday,Justin Holiday,justin-holiday,2019,4500000.0
ed davis,Ed Davis,ed-davis,2019,4449000.0
kyle oquinn,Kyle O'Quinn,kyle-oquinn,2019,4449000.0
lance stephenson,Lance Stephenson,lance-stephenson,2019,4449000.0
wendell carter,Wendell Carter,wendell-carter,2019,4446840.0
alex len,Alex Len,alex-len,2019,4350000.0
luc mbah a moute,Luc Mbah a Moute,luc-richard-mbah-a-moute,2019,4320500.0
mike scott,Mike Scott,mike-scott,2019,4320500.0
emmanuel mudiay,Emmanuel Mudiay,emmanuel-mudiay,2019,4294479.0
kris dunn,Kris Dunn,kris-dunn,2019,4221000.0
frank ntilikina,Frank Ntilikina,frank-ntilikina,2019,4155720.0
glenn robinson,Glenn Robinson III,glenn-robinson-iii,2019,4075000.0
collin sexton,Collin Sexton,collin-sexton,2019,4073760.0
al jefferson,Al Jefferson,al-jefferson,2019,4000000.0
stanley johnson,Stanley Johnson,stanley-johnson,2019,3940401.0
buddy hield,Buddy Hield,buddy-hield,2019,3833760.0
dennis smith,Dennis Smith,dennis-smith,2019,3819960.0
jodie meeks,Jodie Meeks,jodie-meeks,2019,3774176.0
kevin knox,Kevin Knox,kevin-knox,2019,3744840.0
jose juan barea,Jose Juan Barea,jose-juan-barea,2019,3710850.0
alex abrines,Alex Abrines,alex-abrines,2019,3667645.0
nene,Nenê,nene,2019,3651480.0
zach collins,Zach Collins,zach-collins,2019,3628920.0
frank kaminsky,Frank Kaminsky,frank-kaminsky,2019,3627842.0
mikal bridges,Mikal Bridges,mikal-bridges,2019,3557400.0
michael beasley,Michael Beasley,michael-beasley,2019,3500000.0
jamal murray,Jamal Murray,jamal-murray,2019,3499800.0
rodney hood,Rodney Hood,rodney-hood,2019,3472887.0
justise winslow,Justise Winslow,justise-winslow,2019,3448926.0
malik monk,Malik Monk,malik-monk,2019,3447480.0
cameron payne,Cameron Payne,cameron-payne,2019,3440356.0
brook lopez,Brook Lopez,brook-lopez,2019,3382000.0
allonzo trier,Allonzo Trier,allonzo-trier,2019,3382000.0
shai gilgeous alexander,Shai Gilgeous-Alexander,shai-gilgeous-alexander,2019,3375360.0
trey lyles,Trey Lyles,trey-lyles,2019,3364249.0
ekpe udoh,Ekpe Udoh,ekpe-udoh,2019,3360000.0
devin booker,Devin Booker,devin-booker,2019,3314365.0
myles turner,Myles Turner,myles-turner,2019,3294994.0
luke kennard,Luke Kennard,luke-kennard,2019,3275280.0
troy daniels,Troy Daniels,troy-daniels,2019,3258539.0
kelly oubre,Kelly Oubre,kelly-oubre,2019,3208630.0
miles bridges,Miles Bridges,miles-bridges,2019,3206640.0
marquese chriss,Marquese Chriss,marquese-chriss,2019,3206160.0
tomas satoransky,Tomas Satoransky,tomas-satoransky,2019,3129187.0
bryn forbes,Bryn Forbes,bryn-forbes,2019,3125000.0
donovan mitchell,Donovan Mitchell,donovan-mitchell,2019,3111480.0
terry rozier,Terry Rozier,terry-rozier,2019,3050389.0
jerome robinson,Jerome Robinson,jerome-robinson,2019,3050160.0
elfrid payton,Elfrid Payton,elfrid-payton,2019,3000000.0
yogi ferrell,Yogi Ferrell,yogi-ferrell,2019,3000000.0
bam adebayo,Bam Adebayo,bam-adebayo,2019,2955840.0
jakob poeltl,Jakob Poeltl,jakob-poeltl,2019,2947320.0
michael porter,Michael Porter,michael-porter,2019,2894160.0
andrew nicholson,Andrew Nicholson,andrew-nicholson,2019,2844429.0
justin jackson,Justin Jackson,justin-jackson,2019,2807880.0
thon maker,Thon Maker,thon-maker,2019,2799720.0
seth curry,Seth Curry,seth-curry,2019,2795000.0
cedi osman,Cedi Osman,cedi-osman,2019,2775000.0
sam dekker,Sam Dekker,sam-dekker,2019,2760094.0
troy brown,Troy Brown,troy-brown,2019,2752680.0
guerschon yabusele,Guerschon Yabusele,guerschon-yabusele,2019,2667600.0
justin patton,Justin Patton,justin-patton,2019,2667600.0
domantas sabonis,Domantas Sabonis,domantas-sabonis,2019,2659800.0
jerian grant,Jerian Grant,jerian-grant,2019,2639313.0
zhaire smith,Zhaire Smith,zhaire-smith,2019,2615160.0
corey brewer,Corey Brewer,corey-brewer,2019,2559925.0
delon wright,Delon Wright,delon-wright,2019,2536898.0
dj wilson,DJ Wilson,dj-wilson,2019,2534280.0
taurean prince,Taurean Prince,taurean-prince,2019,2526840.0
dario saric,Dario Saric,dario-saric,2019,2526840.0
justin anderson,Justin Anderson,justin-anderson,2019,2516047.0
shelvin mack,Shelvin Mack,shelvin-mack,2019,2512601.0
manu ginobili,Manu Ginobili,manu-ginobili,2019,2500000.0
reggie bullock,Reggie Bullock,reggie-bullock,2019,2500000.0
bobby portis,Bobby Portis,bobby-portis,2019,2494346.0
dante cunningham,Dante Cunningham,dante-cunningham,2019,2487000.0
donte divincenzo,Donte DiVincenzo,donte-divincenzo,2019,2484360.0
rondae hollis jefferson,Rondae Hollis-Jefferson,rondae-hollis-jefferson,2019,2470356.0
tyus jones,Tyus Jones,tyus-jones,2019,2444052.0
jarell martin,Jarell Martin,jarell-martin,2019,2416221.0
greg monroe,Greg Monroe,greg-monroe,2019,2410167.0
tj leaf,TJ Leaf,tj-leaf,2019,2407560.0
georgios papagiannis,Georgios Papagiannis,georgios-papagiannis,2019,2400480.0
jeff green,Jeff Green,jeff-green,2019,2393887.0
amir johnson,Amir Johnson,amir-johnson,2019,2393887.0
raymond felton,Raymond Felton,raymond-felton,2019,2393887.0
dwyane wade,Dwyane Wade,dwyane-wade,2019,2393887.0
udonis haslem,Udonis Haslem,udonis-haslem,2019,2393887.0
javale mcgee,JaVale McGee,javale-mcgee,2019,2393887.0
zaza pachulia,Zaza Pachulia,zaza-pachulia,2019,2393887.0
devin harris,Devin Harris,devin-harris,2019,2393887.0
channing frye,Channing Frye,channing-frye,2019,2393887.0
carmelo anthony,Carmelo Anthony,carmelo-anthony,2019,2393887.0
vince carter,Vince Carter,vince-carter,2019,2393887.0
jose calderon,Jose Calderon,jose-manuel-calderon,2019,2393887.0
lonnie walker,Lonnie Walker,lonnie-walker,2019,2360160.0
john collins,John Collins,john-collins,2019,2299080.0
denzel valentine,Denzel Valentine,denzel-valentine,2019,2280600.0
larry nance,Larry Nance Jr,larry-nance-jr,2019,2272390.0
kevin huerter,Kevin Huerter,kevin-huerter,2019,2250960.0
monta ellis,Monta Ellis,monta-ellis,2019,2245400.0
harry giles,Harry Giles,harry-giles,2019,2207040.0
darius miller,Darius Miller,darius-miller,2019,2205000.0
henry ellenson,Henry Ellenson,henry-ellenson,2019,2199311.0
derrick rose,Derrick Rose,derrick-rose,2019,2176260.0
omri casspi,Omri Casspi,omri-casspi,2019,2176260.0
juan hernangomez,Juan Hernangomez,juan-hernangomez,2019,2166360.0
jonas jerebko,Jonas Jerebko,jonas-jerebko,2019,2165481.0
quincy pondexter,Quincy Pondexter,quincy-pondexter,2019,2165481.0
josh okogie,Josh Okogie,josh-okogie,2019,2163600.0
nik stauskas,Nik Stauskas,nik-stauskas,2019,2161886.0
terrance ferguson,Terrance Ferguson,terrance-ferguson,2019,2118840.0
raul neto,Raul Neto,raul-neto,2019,2100000.0
salah mejri,Salah Mejri,salah-mejri,2019,2098196.0
grayson allen,Grayson Allen,grayson-allen,2019,2076960.0
jarrett allen,Jarrett Allen,jarrett-allen,2019,2034120.0
isaiah thomas,Isaiah Thomas,isaiah-thomas,2019,2029463.0
spencer hawes,Spencer Hawes,spencer-hawes,2019,2007058.0
torrey craig,Torrey Craig,torrey-craig,2019,2000000.0
cole aldrich,Cole Aldrich,cole-aldrich,2019,2000000.0
chandler hutchison,Chandler Hutchison,chandler-hutchison,2019,1991520.0
ante zizic,Ante Zizic,ante-zizic,2019,1952760.0
og anunoby,OG Anunoby,og-anunoby,2019,1952760.0
shabazz napier,Shabazz Napier,shabazz-napier,2019,1942422.0
aaron holiday,Aaron Holiday,aaron-holiday,2019,1914480.0
timothe luwawu,Timothe Luwawu,timothe-luwawu,2019,1880268.0
tyler lydon,Tyler Lydon,tyler-lydon,2019,1874640.0
anfernee simons,Anfernee Simons,anfernee-simons,2019,1837800.0
tim frazier,Tim Frazier,tim-frazier,2019,1832107.0
trey burke,Trey Burke,trey-burke,2019,1795015.0
malik beasley,Malik Beasley,malik-beasley,2019,1773840.0
moritz wagner,Moritz Wagner,moritz-wagner,2019,1764240.0
ian clark,Ian Clark,ian-clark,2019,1757429.0
nerlens noel,Nerlens Noel,nerlens-noel,2019,1757429.0
deyonta davis,Deyonta Davis,deyonta-davis,2019,1741503.0
caleb swanigan,Caleb Swanigan,caleb-swanigan,2019,1740000.0
furkan korkmaz,Furkan Korkmaz,furkan-korkmaz,2019,1740000.0
landry shamet,Landry Shamet,landry-shamet,2019,1705920.0
caris levert,Caris LeVert,caris-levert,2019,1702800.0
rodions kurucs,Rodions Kurucs,rodions-kurucs,2019,1690000.0
jonah bolden,Jonah Bolden,jonah-bolden,2019,1690000.0
kyle kuzma,Kyle Kuzma,kyle-kuzma,2019,1689840.0
tony bradley,Tony Bradley,tony-bradley,2019,1679520.0
derrick white,Derrick White,derrick-white,2019,1667160.0
kyle singler,Kyle Singler,kyle-singler,2019,1665333.0
robert williams,Robert Williams,robert-williams,2019,1656600.0
spencer dinwiddie,Spencer Dinwiddie,spencer-dinwiddie,2019,1656092.0
marshon brooks,MarShon Brooks,marshon-brooks,2019,1656092.0
josh hart,Josh Hart,josh-hart,2019,1655160.0
jacob evans,Jacob Evans,jacob-evans,2019,1646400.0
pat connaughton,Pat Connaughton,pat-connaughton,2019,1641000.0
deandre bembry,DeAndre Bembry,deandre-bembry,2019,1634640.0
dzanan musa,Dzanan Musa,dzanan-musa,2019,1634400.0
omari spellman,Omari Spellman,omari-spellman,2019,1622520.0
noah vonleh,Noah Vonleh,noah-vonleh,2019,1621415.0
james ennis,James Ennis,james-ennis,2019,1621415.0
luke kornet,Luke Kornet,luke-kornet,2019,1619260.0
tj mcconnell,TJ McConnell,tj-mcconnell,2019,1600520.0
richaun holmes,Richaun Holmes,richaun-holmes,2019,1600520.0
malachi richardson,Malachi Richardson,malachi-richardson,2019,1569360.0
kevon looney,Kevon Looney,kevon-looney,2019,1567007.0
jahlil okafor,Jahlil Okafor,jahlil-okafor,2019,1567007.0
malcolm brogdon,Malcolm Brogdon,malcolm-brogdon,2019,1544951.0
pascal siakam,Pascal Siakam,pascal-siakam,2019,1544951.0
dejounte murray,Dejounte Murray,dejounte-murray,2019,1544951.0
skal labissiere,Skal Labissiere,skal-labissiere,2019,1544951.0
jake layman,Jake Layman,jake-layman,2019,1544951.0
cheick diallo,Cheick Diallo,cheick-diallo,2019,1544951.0
wade baldwin,Wade Baldwin,wade-baldwin,2019,1544951.0
rodney mcgruder,Rodney McGruder,rodney-mcgruder,2019,1544951.0
ivica zubac,Ivica Zubac,ivica-zubac,2019,1544951.0
quinn cook,Quinn Cook,quinn-cook,2019,1544951.0
damian jones,Damian Jones,damian-jones,2019,1544951.0
dorian finney smith,Dorian Finney-Smith,dorian-finney-smith,2019,1544951.0
wayne selden,Wayne Selden,wayne-selden,2019,1544951.0
treveon graham,Treveon Graham,treveon-graham,2019,1512601.0
david nwaba,David Nwaba,david-nwaba,2019,1512601.0
gerald green,Gerald Green,gerald-green,2019,1512601.0
derrick jones,Derrick Jones,derrick-jones,2019,1512601.0
christian wood,Christian Wood,christian-wood,2019,1512601.0
georges niang,Georges Niang,georges-niang,2019,1512601.0
willy hernangomez,Willy Hernangomez,willy-hernangomez,2019,1496500.0
sviatoslav mykhailiuk,Sviatoslav Mykhailiuk,sviatoslav-mykhailiuk,2019,1487694.0
mitchell robinson,Mitchell Robinson,mitchell-robinson,2019,1485440.0
michael carter williams,Michael Carter-Williams,michael-carter-williams,2019,1468082.0
jawun evans,Jawun Evans,jawun-evans,2019,1455492.0
thomas bryant,Thomas Bryant,thomas-bryant,2019,1378242.0
royce oneale,Royce O'Neale,royce-oneale,2019,1378242.0
frank mason,Frank Mason,frank-mason,2019,1378242.0
khem birch,Khem Birch,khem-birch,2019,1378242.0
wesley iwundu,Wesley Iwundu,wesley-iwundu,2019,1378242.0
abdel nader,Abdel Nader,abdel-nader,2019,1378242.0
damyean dotson,Damyean Dotson,damyean-dotson,2019,1378242.0
frank jackson,Frank Jackson,frank-jackson,2019,1378242.0
sterling brown,Sterling Brown,sterling-brown,2019,1378242.0
tyler dorsey,Tyler Dorsey,tyler-dorsey,2019,1378242.0
dakari johnson,Dakari Johnson,dakari-johnson,2019,1378242.0
ivan rabb,Ivan Rabb,ivan-rabb,2019,1378242.0
dillon brooks,Dillon Brooks,dillon-brooks,2019,1378242.0
rade zagorac,Rade Zagorac,rade-zagorac,2019,1378242.0
sindarius thornwell,Sindarius Thornwell,sindarius-thornwell,2019,1378242.0
zhou qi,Zhou Qi,zhou-qi,2019,1378242.0
jordan bell,Jordan Bell,jordan-bell,2019,1378242.0
maxi kleber,Maxi Kleber,maxi-kleber,2019,1378242.0
dwayne bacon,Dwayne Bacon,dwayne-bacon,2019,1378242.0
daniel theis,Daniel Theis,daniel-theis,2019,1378242.0
semi ojeleye,Semi Ojeleye,semi-ojeleye,2019,1378242.0
tyrone wallace,Tyrone Wallace,tyrone-wallace,2019,1349383.0
monte morris,Monte Morris,monte-morris,2019,1349383.0
alfonzo mckinnie,Alfonzo McKinnie,alfonzo-mckinnie,2019,1349383.0
ike anigbogu,Ike Anigbogu,ike-anigbogu,2019,1349383.0
ryan arcidiacono,Ryan Arcidiacono,ryan-arcidiacono,2019,1349383.0
antonio blakeney,Antonio Blakeney,antonio-blakeney,2019,1349383.0
jabari bird,Jabari Bird,jabari-bird,2019,1349383.0
daniel hamilton,Daniel Hamilton,daniel-hamilton,2019,1349383.0
