player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
irvinky01,kyrie irving,Kyrie Irving,2011,1,1,CLE,Duke
willide02,derrick williams,Derrick Williams,2011,1,2,MIN,Arizona
kanteen01,enes freedom,Enes Freedom,2011,1,3,UTA,
thomptr01,tristan thompson,Tristan Thompson,2011,1,4,CLE,Texas
valanjo01,jonas valanciunas,Jonas Valančiūnas,2011,1,5,TOR,
veselja01,jan vesely,Jan Veselý,2011,1,6,WAS,
biyombi01,bismack biyombo,Bismack Biyombo,2011,1,7,SAC,
knighbr03,brandon knight,Brandon Knight,2011,1,8,DET,Kentucky
walkeke02,kemba walker,Kemba Walker,2011,1,9,CHA,UConn
fredeji01,jimmer fredette,Jimmer Fredette,2011,1,10,MIL,BYU
thompkl01,klay thompson,Klay Thompson,2011,1,11,GSW,Washington State
burksal01,alec burks,Alec Burks,2011,1,12,UTA,Colorado
morrima02,markieff morris,Markieff Morris,2011,1,13,PHO,Kansas
morrima03,marcus morris,Marcus Morris,2011,1,14,HOU,Kansas
leonaka01,kawhi leonard,Kawhi Leonard,2011,1,15,IND,San Diego State
vucevni01,nikola vucevic,Nikola Vučević,2011,1,16,PHI,USC
shumpim01,iman shumpert,Iman Shumpert,2011,1,17,NYK,Georgia Tech
singlch01,chris singleton,Chris Singleton,2011,1,18,WAS,Florida State
harrito02,tobias harris,Tobias Harris,2011,1,19,CHA,Tennessee
motiedo01,donatas motiejunas,Donatas Motiejūnas,2011,1,20,MIN,
smithno01,nolan smith,Nolan Smith,2011,1,21,POR,Duke
farieke01,kenneth faried,Kenneth Faried,2011,1,22,DEN,Morehead State University
mirotni01,nikola mirotic,Nikola Mirotić,2011,1,23,HOU,
jacksre01,reggie jackson,Reggie Jackson,2011,1,24,OKC,Boston College
brookma01,marshon brooks,MarShon Brooks,2011,1,25,BOS,Providence
hamiljo02,jordan hamilton,Jordan Hamilton,2011,1,26,DAL,Texas
johnsja02,jajuan johnson,JaJuan Johnson,2011,1,27,NJN,Purdue
coleno01,norris cole,Norris Cole,2011,1,28,CHI,Cleveland State University
josepco01,cory joseph,Cory Joseph,2011,1,29,SAS,Texas
butleji01,jimmy butler,Jimmy Butler,2011,1,30,CHI,Marquette
bogdabo02,bojan bogdanovic,Bojan Bogdanović,2011,2,31,MIA,
harpeju01,justin harper,Justin Harper,2011,2,32,CLE,Richmond
singlky01,kyle singler,Kyle Singler,2011,2,33,DET,Duke
macksh01,shelvin mack,Shelvin Mack,2011,2,34,WAS,Butler
honeyty01,tyler honeycutt,Tyler Honeycutt,2011,2,35,SAC,UCLA
willijo03,jordan williams,Jordan Williams,2011,2,36,NJN,Maryland
thomptr02,trey thompkins,Trey Thompkins,2011,2,37,LAC,Georgia
parsoch01,chandler parsons,Chandler Parsons,2011,2,38,HOU,Florida
tylerje01,jeremy tyler,Jeremy Tyler,2011,2,39,CHA,
leuerjo01,jon leuer,Jon Leuer,2011,2,40,MIL,Wisconsin
morrida01,darius morris,Darius Morris,2011,2,41,LAL,Michigan
bertada01,davis bertans,Dāvis Bertāns,2011,2,42,IND,
leema01,malcolm lee,Malcolm Lee,2011,2,43,CHI,UCLA
jenkich01,charles jenkins,Charles Jenkins,2011,2,44,GSW,Hofstra
harrejo01,josh harrellson,Josh Harrellson,2011,2,45,NOH,Kentucky
goudean01,andrew goudelock,Andrew Goudelock,2011,2,46,LAL,College of Charleston
leslitr01,travis leslie,Travis Leslie,2011,2,47,LAC,Georgia
bensoke02,keith benson,Keith Benson,2011,2,48,ATL,Oakland
selbyjo01,josh selby,Josh Selby,2011,2,49,MEM,Kansas
allenla01,lavoy allen,Lavoy Allen,2011,2,50,PHI,Temple
diebljo01,jon diebler,Jon Diebler,2011,2,51,POR,Ohio State
macklve01,vernon macklin,Vernon Macklin,2011,2,52,DET,Florida
liggide01,deandre liggins,DeAndre Liggins,2011,2,53,ORL,Kentucky
macvami01,milan macvan,Milan Mačvan,2011,2,54,CLE,
mooreet01,etwaun moore,E'Twaun Moore,2011,2,55,BOS,Purdue
maduach01,chukwudiebere maduabum,Chukwudiebere Maduabum,2011,2,56,LAL,
ngombta01,tanguy ngombo,Tanguy Ngombo,2011,2,57,DAL,
majokat01,ater majok,Ater Majok,2011,2,58,LAL,
hangaad01,adam hanga,Ádám Hanga,2011,2,59,SAS,
thomais02,isaiah thomas,Isaiah Thomas,2011,2,60,SAC,Washington
