player_clean,player_name,player_slug_hh,season,salary_usd
markieff morris,Markieff Morris,markieff-morris,2020,2259887.0
luke kornet,Luke Kornet,luke-kornet,2020,2250000.0
aaron holiday,Aaron Holiday,aaron-holiday,2020,2239200.0
ty jerome,Ty Jerome,ty-jerome,2020,2193480.0
willie cauley stein,Willie Cauley-Stein,willie-cauley-stein,2020,2177483.0
kyle oquinn,Kyle O'Quinn,kyle-oquinn,2020,2174318.0
austin rivers,Austin Rivers,austin-rivers,2020,2174310.0
carmelo anthony,Carmelo Anthony,carmelo-anthony,2020,2159029.0
anfernee simons,Anfernee Simons,anfernee-simons,2020,2149560.0
nassir little,Nassir Little,nassir-little,2020,2105520.0
moritz wagner,Moritz Wagner,moritz-wagner,2020,2063520.0
dylan windler,Dylan Windler,dylan-windler,2020,2035800.0
caleb swanigan,Caleb Swanigan,caleb-swanigan,2020,2033160.0
ben mclemore,Ben McLemore,ben-mclemore,2020,2028594.0
mike muscala,Mike Muscala,mike-muscala,2020,2028594.0
michael carter williams,Michael Carter-Williams,michael-carter-williams,2020,2028594.0
noah vonleh,Noah Vonleh,noah-vonleh,2020,2000000.0
torrey craig,Torrey Craig,torrey-craig,2020,2000000.0
edmond sumner,Edmond Sumner,edmund-sumner,2020,2000000.0
landry shamet,Landry Shamet,landry-shamet,2020,1995120.0
mfiondu kabengele,Mfiondu Kabengele,mfiondu-kabengele,2020,1977000.0
kyle kuzma,Kyle Kuzma,kyle-kuzma,2020,1974600.0
jordan poole,Jordan Poole,jordan-poole,2020,1964760.0
tony bradley,Tony Bradley,tony-bradley,2020,1962360.0
keldon johnson,Keldon Johnson,keldon-johnson,2020,1950600.0
derrick white,Derrick White,derrick-white,2020,1948080.0
robert williams,Robert Williams,robert-williams,2020,1937520.0
josh hart,Josh Hart,josh-hart,2020,1934160.0
jacob evans,Jacob Evans,jacob-evans,2020,1925880.0
dzanan musa,Dzanan Musa,dzanan-musa,2020,1911600.0
omari spellman,Omari Spellman,omari-spellman,2020,1897800.0
nerlens noel,Nerlens Noel,nerlens-noel,2020,1882867.0
james ennis,James Ennis,james-ennis,2020,1882867.0
glenn robinson,Glenn Robinson III,glenn-robinson-iii,2020,1882867.0
shabazz napier,Shabazz Napier,shabazz-napier,2020,1845301.0
bruno caboclo,Bruno Caboclo,bruno-caboclo,2020,1845301.0
jakarr sampson,JaKarr Sampson,jakarr-sampson,2020,1737145.0
raul neto,Raul Neto,raul-neto,2020,1737145.0
mario hezonja,Mario Hezonja,mario-hezonja,2020,1737145.0
emmanuel mudiay,Emmanuel Mudiay,emmanuel-mudiay,2020,1737145.0
pat connaughton,Pat Connaughton,pat-connaughton,2020,1723050.0
jahlil okafor,Jahlil Okafor,jahlil-okafor,2020,1702486.0
rodions kurucs,Rodions Kurucs,rodions-kurucs,2020,1699236.0
cheick diallo,Cheick Diallo,cheick-diallo,2020,1678854.0
willy hernangomez,Willy Hernangomez,willy-hernangomez,2020,1676735.0
treveon graham,Treveon Graham,treveon-graham,2020,1645357.0
christian wood,Christian Wood,christian-wood,2020,1645357.0
derrick jones,Derrick Jones,derrick-jones,2020,1645357.0
georges niang,Georges Niang,georges-niang,2020,1645357.0
furkan korkmaz,Furkan Korkmaz,furkan-korkmaz,2020,1620564.0
shaquille harrison,Shaquille Harrison,shaquille-harrison,2020,1620564.0
semi ojeleye,Semi Ojeleye,semi-ojeleye,2020,1618520.0
dwayne bacon,Dwayne Bacon,dwayne-bacon,2020,1618520.0
dillon brooks,Dillon Brooks,dillon-brooks,2020,1618520.0
sterling brown,Sterling Brown,sterling-brown,2020,1618520.0
frank jackson,Frank Jackson,frank-jackson,2020,1618520.0
damyean dotson,Damyean Dotson,damyean-dotson,2020,1618520.0
abdel nader,Abdel Nader,abdel-nader,2020,1618520.0
wesley iwundu,Wesley Iwundu,wesley-iwundu,2020,1618520.0
royce oneale,Royce O'Neale,royce-oneale,2020,1618520.0
monte morris,Monte Morris,monte-morris,2020,1588231.0
malcolm miller,Malcolm Miller,malcolm-miller,2020,1588231.0
chris boucher,Chris Boucher,chris-boucher,2020,1588231.0
mitchell robinson,Mitchell Robinson,mitchell-robinson,2020,1559712.0
nigel williams goss,Nigel Williams-Goss,nigel-williams-goss,2020,1500000.0
isaiah roby,Isaiah Roby,isaiah-roby,2020,1500000.0
brad wanamaker,Brad Wanamaker,brad-wanamaker,2020,1445697.0
thanasis antetokounmpo,Thanasis Antetokounmpo,thanasis-antetokounmpo,2020,1445697.0
theo pinson,Theo Pinson,theo-pinson,2020,1445697.0
shake milton,Shake Milton,shake-milton,2020,1445697.0
wenyen gabriel,Wenyen Gabriel,wenyen-gabriel,2020,1445697.0
kenrich williams,Kenrich Williams,kenrich-williams,2020,1416852.0
isaac bonga,Isaac Bonga,isaac-bonga,2020,1416852.0
chimezie metu,Chimezie Metu,chimezie-metu,2020,1416852.0
gary trent,Gary Trent Jr,gary-trent-jr,2020,1416852.0
elie okobo,Elie Okobo,elie-okobo,2020,1416852.0
jevon carter,Jevon Carter,jevon-carter,2020,1416852.0
ryan broekhoff,Ryan Broekhoff,ryan-broekhoff,2020,1416852.0
melvin frazier,Melvin Frazier,melvin-frazier,2020,1416852.0
deonte burton,Deonte Burton,deonte-burton,2020,1416852.0
hamidou diallo,Hamidou Diallo,hamidou-diallo,2020,1416852.0
duncan robinson,Duncan Robinson,duncan-robinson,2020,1416852.0
jarred vanderbilt,Jarred Vanderbilt,jarred-vanderbilt,2020,1416852.0
devonte graham,Devonte Graham,devonte-graham,2020,1416852.0
kendrick nunn,Kendrick Nunn,kendrick-nunn,2020,1416852.0
deanthony melton,De'Anthony Melton,deanthony-melton,2020,1416852.0
alize johnson,Alize Johnson,alize-johnson,2020,1416852.0
bruce brown,Bruce Brown,bruce-brown,2020,1416852.0
khyri thomas,Khyri Thomas,khyri-thomas,2020,1416852.0
sviatoslav mykhailiuk,Sviatoslav Mykhailiuk,sviatoslav-mykhailiuk,2020,1416852.0
keita bates diop,Keita Bates-Diop,keita-bates-diop,2020,1416852.0
jalen brunson,Jalen Brunson,jalen-brunson,2020,1416852.0
bruno fernando,Bruno Fernando,bruno-fernando,2020,1400000.0
jaylen nowell,Jaylen Nowell,jaylen-nowell,2020,1400000.0
kevin porter,Kevin Porter,kevin-porter,2020,1290960.0
jordan mcrae,Jordan McRae,jordan-mcrae,2020,1254933.0
carsen edwards,Carsen Edwards,carsen-edwards,2020,1228026.0
cody martin,Cody Martin,cody-martin,2020,1173310.0
gary payton,Gary Payton II,gary-payton-ii,2020,1052909.0
terance mann,Terance Mann,terance-mann,2020,1000000.0
admiral schofield,Admiral Schofield,admiral-schofield,2020,1000000.0
david nwaba,David Nwaba,david-nwaba,2020,903111.0
miye oni,Miye Oni,miye-oni,2020,898310.0
dewan hernandez,Dewan Hernandez,dewan-hernandez,2020,898310.0
terence davis,Terence Davis,terence-davis,2020,898310.0
matt thomas,Matt Thomas,matt-thomas,2020,898310.0
justin james,Justin James,justin-james,2020,898310.0
naz reid,Naz Reid,naz-reid,2020,898310.0
daquan jeffries,DaQuan Jeffries,daquan-jeffries,2020,898310.0
jalen lecque,Jalen Lecque,jalen-lecque,2020,898310.0
ignas brazdeikis,Ignas Brazdeikis,ignas-brazdeikis,2020,898310.0
vlatko cancar,Vlatko Cancar,vlatko-cancar,2020,898310.0
kz okpala,KZ Okpala,kz-okpala,2020,898310.0
talen horton tucker,Talen Horton-Tucker,talen-horton-tucker,2020,898310.0
eric paschall,Eric Paschall,eric-paschall,2020,898310.0
alen smailagic,Alen Smailagic,alen-smailagic,2020,898310.0
daniel gafford,Daniel Gafford,daniel-gafford,2020,898310.0
caleb martin,Caleb Martin,caleb-martin,2020,898310.0
jalen mcdaniels,Jalen McDaniels,jalen-mcdaniels,2020,898310.0
nicolas claxton,Nicolas Claxton,nicolas-claxton,2020,898310.0
javonte green,Javonte Green,javonte-green,2020,898310.0
damion lee,Damion Lee,damion-lee,2020,842327.0
jeff green,Jeff Green,jeff-green,2020,840427.0
timothe luwawu,Timothe Luwawu,timothe-luwawu,2020,837583.0
juwan morgan,Juwan Morgan,juwan-morgan,2020,746054.0
gary clark,Gary Clark,gary-clark,2020,718765.0
marvin williams,Marvin Williams,marvin-williams,2020,604278.0
michael kidd gilchrist,Michael Kidd-Gilchrist,michael-kidd-gilchrist,2020,595122.0
rayjon tucker,Rayjon Tucker,rayjon-tucker,2020,578573.0
chris clemons,Chris Clemons,chris-clemons,2020,563346.0
brandon goodwin,Brandon Goodwin,brandon-goodwin,2020,522738.0
demarre carroll,DeMarre Carroll,demarre-carroll,2020,512721.0
reggie jackson,Reggie Jackson,reggie-jackson,2020,512721.0
justin patton,Justin Patton,justin-patton,2020,483115.0
anzejs pasecniks,Anzejs Pasecniks,anzejs-pasecniks,2020,482144.0
chris silva,Chris Silva,chris-silva,2020,466918.0
troy daniels,Troy Daniels,troy-daniels,2020,458439.0
anthony tolliver,Anthony Tolliver,anthony-tolliver,2020,434704.0
joakim noah,Joakim Noah,joakim-noah,2020,381360.0
dion waiters,Dion Waiters,dion-waiters,2020,375385.0
dean wade,Dean Wade,dean-wade,2020,375000.0
ky bowman,Ky Bowman,ky-bowman,2020,350189.0
juan toscano anderson,Juan Toscano-Anderson,juan-toscano-anderson,2020,350189.0
