player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
bennean01,anthony bennett,Anthony Bennett,2013,1,1,CLE,UNLV
oladivi01,victor oladipo,Victor Oladipo,2013,1,2,ORL,Indiana
porteot01,otto porter,Otto Porter Jr.,2013,1,3,WAS,Georgetown
zelleco01,cody zeller,Cody Zeller,2013,1,4,CHA,Indiana
lenal01,alex len,Alex Len,2013,1,5,PHO,Maryland
noelne01,nerlens noel,Nerlens Noel,2013,1,6,NOH,Kentucky
mclembe01,ben mclemore,Ben McLemore,2013,1,7,SAC,Kansas
caldwke01,kentavious caldwell pope,Kentavious Caldwell-Pope,2013,1,8,DET,Georgia
burketr01,trey burke,Trey Burke,2013,1,9,MIN,Michigan
mccolcj01,cj mccollum,CJ McCollum,2013,1,10,POR,Lehigh
cartemi01,michael carter williams,Michael Carter-Williams,2013,1,11,PHI,Syracuse
adamsst01,steven adams,Steven Adams,2013,1,12,OKC,Pitt
olynyke01,kelly olynyk,Kelly Olynyk,2013,1,13,DAL,Gonzaga
muhamsh01,shabazz muhammad,Shabazz Muhammad,2013,1,14,UTA,UCLA
antetgi01,giannis antetokounmpo,Giannis Antetokounmpo,2013,1,15,MIL,
noguelu01,lucas nogueira,Lucas Nogueira,2013,1,16,BOS,
schrode01,dennis schroder,Dennis Schröder,2013,1,17,ATL,
larkish01,shane larkin,Shane Larkin,2013,1,18,ATL,Miami (FL)
karasse01,sergey karasev,Sergey Karasev,2013,1,19,CLE,
snellto01,tony snell,Tony Snell,2013,1,20,CHI,New Mexico
dienggo01,gorgui dieng,Gorgui Dieng,2013,1,21,UTA,Louisville
plumlma01,mason plumlee,Mason Plumlee,2013,1,22,BRK,Duke
hillso01,solomon hill,Solomon Hill,2013,1,23,IND,Arizona
hardati02,tim hardaway,Tim Hardaway Jr.,2013,1,24,NYK,Michigan
bullore01,reggie bullock,Reggie Bullock,2013,1,25,LAC,UNC
roberan03,andre roberson,Andre Roberson,2013,1,26,MIN,Colorado
goberru01,rudy gobert,Rudy Gobert,2013,1,27,DEN,
jeancli01,livio jean charles,Livio Jean-Charles,2013,1,28,SAS,
goodwar01,archie goodwin,Archie Goodwin,2013,1,29,OKC,Kentucky
nedovne01,nemanja nedovic,Nemanja Nedović,2013,1,30,PHO,
crabbal01,allen crabbe,Allen Crabbe,2013,2,31,CLE,California
abrinal01,alex abrines,Álex Abrines,2013,2,32,OKC,
felixca01,carrick felix,Carrick Felix,2013,2,33,CLE,Arizona State
canaais01,isaiah canaan,Isaiah Canaan,2013,2,34,HOU,Murray State
ricegl02,glen rice,Glen Rice Jr.,2013,2,35,PHI,Georgia Tech
mccalra01,ray mccallum,Ray McCallum,2013,2,36,SAC,Detroit Mercy
mitchto02,tony mitchell,Tony Mitchell,2013,2,37,DET,University of North Texas
woltena01,nate wolters,Nate Wolters,2013,2,38,WAS,South Dakota State
witheje01,jeff withey,Jeff Withey,2013,2,39,POR,Kansas
jerregr01,grant jerrett,Grant Jerrett,2013,2,40,POR,Arizona
frankja01,jamaal franklin,Jamaal Franklin,2013,2,41,MEM,San Diego State
jackspi01,pierre jackson,Pierre Jackson,2013,2,42,PHI,Baylor
ledori01,ricky ledo,Ricky Ledo,2013,2,43,MIL,Providence
muscami01,mike muscala,Mike Muscala,2013,2,44,DAL,Bucknell
todorma01,marko todorovic,Marko Todorović,2013,2,45,POR,
greener01,erick green,Erick Green,2013,2,46,UTA,Virginia Tech
netora01,raul neto,Raul Neto,2013,2,47,ATL,
kellyry01,ryan kelly,Ryan Kelly,2013,2,48,LAL,Duke
murpher01,erik murphy,Erik Murphy,2013,2,49,CHI,Florida
ennisja01,james ennis,James Ennis III,2013,2,50,ATL,Cal State Long Beach
osbyro01,romero osby,Romero Osby,2013,2,51,ORL,Oklahoma
brownlo01,lorenzo brown,Lorenzo Brown,2013,2,52,MIN,NC State
iversco01,colton iverson,Colton Iverson,2013,2,53,IND,Colorado State
kazemar01,arsalan kazemi,Arsalan Kazemi,2013,2,54,WAS,Oregon
lauvejo01,joffrey lauvergne,Joffrey Lauvergne,2013,2,55,MEM,
sivape01,peyton siva,Peyton Siva,2013,2,56,DET,Louisville
oriakal01,alex oriakhi,Alex Oriakhi,2013,2,57,PHO,Missouri
thomade01,deshaun thomas,Deshaun Thomas,2013,2,58,SAS,Ohio State
dubljbo01,bojan dubljevic,Bojan Dubljević,2013,2,59,MIN,
timmaja01,janis timma,Jānis Timma,2013,2,60,MEM,
