player_clean,player_name,player_slug_hh,season,salary_usd
jimmer fredette,Jimmer Fredette,jimmer-fredette,2016,625167.0
pat connaughton,Pat Connaughton,pat-connaughton,2016,625093.0
ryan hollins,Ryan Hollins,ryan-hollins,2016,615906.0
darrun hilliard,Darrun Hilliard,darrun-hilliard,2016,600000.0
treveon graham,Treveon Graham,treveon-graham,2016,525093.0
jonathon simmons,Jonathon Simmons,jonathon-simmons,2016,525093.0
duje dukan,Duje Dukan,duje-dukan,2016,525093.0
luis montero,Luis Montero,luis-montero,2016,525093.0
cliff alexander,Cliff Alexander,cliff-alexander,2016,525093.0
tj mcconnell,TJ McConnell,tj-mcconnell,2016,525093.0
anthony brown,Anthony Brown,anthony-brown,2016,525093.0
michael frazier,Michael Frazier,michael-frazier,2016,525093.0
josh richardson,Josh Richardson,josh-richardson,2016,525093.0
marcelo huertas,Marcelo Huertas,marcelo-huertas,2016,525093.0
branden dawson,Branden Dawson,branden-dawson,2016,525093.0
maurice ndour,Maurice Ndour,maurice-ndour,2016,525093.0
salah mejri,Salah Mejri,salah-mejri,2016,525093.0
cristiano felicio,Cristiano Felicio,cristiano-felicio,2016,525093.0
aaron harrison,Aaron Harrison,aaron-harrison,2016,525093.0
willie reed,Willie Reed,willie-reed,2016,525093.0
lamar patterson,Lamar Patterson,lamar-patterson,2016,525093.0
cory jefferson,Cory Jefferson,cory-jefferson,2016,362878.0
elijah millsap,Elijah Millsap,elijah-millsap,2016,352936.0
nazr mohammed,Nazr Mohammed,nazr-mohammed,2016,352749.0
jarell eddie,Jarell Eddie,jarell-eddie,2016,349032.0
christian wood,Christian Wood,christian-wood,2016,339762.0
sean kilpatrick,Sean Kilpatrick,sean-kilpatrick,2016,320594.0
michael beasley,Michael Beasley,michael-beasley,2016,306526.0
jorge gutierrez,Jorge Gutierrez,jorge-gutierrez,2016,300899.0
jeff ayres,Jeff Ayres,jeff-ayres,2016,251890.0
lorenzo brown,Lorenzo Brown,lorenzo-brown,2016,222888.0
andrew goudelock,Andrew Goudelock,andrew-goudelock,2016,200600.0
scottie wilbekin,Scottie Wilbekin,scottie-wilbekin,2016,200000.0
erick green,Erick Green,erick-green,2016,199418.0
greg smith,Greg Smith,greg-smith,2016,197111.0
jordan mcrae,Jordan McRae,jordan-mcrae,2016,172971.0
henry sims,Henry Sims,henry-sims,2016,161633.0
xavier munford,Xavier Munford,xavier-munford,2016,123548.0
jordan hamilton,Jordan Hamilton,jordan-hamilton,2016,119461.0
alan williams,Alan Williams,alan-williams,2016,114284.0
orlando johnson,Orlando Johnson,orlando-johnson,2016,111444.0
jonathan holmes,Jonathan Holmes,jonathan-holmes,2016,100000.0
