player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
odengr01,greg oden,Greg Oden,2007,1,1,POR,Ohio State
duranke01,kevin durant,Kevin Durant,2007,1,2,SEA,Texas
horfoal01,al horford,Al Horford,2007,1,3,ATL,Florida
conlemi01,mike conley,Mike Conley,2007,1,4,MEM,Ohio State
greenje02,jeff green,Jeff Green,2007,1,5,BOS,Georgetown
jianlyi01,yi jianlian,Yi Jianlian,2007,1,6,MIL,
breweco01,corey brewer,Corey Brewer,2007,1,7,MIN,Florida
wrighbr03,brandan wright,Brandan Wright,2007,1,8,CHA,UNC
noahjo01,joakim noah,Joakim Noah,2007,1,9,CHI,Florida
hawessp01,spencer hawes,Spencer Hawes,2007,1,10,SAC,Washington
lawac01,acie law,Acie Law,2007,1,11,ATL,Texas A&M
youngth01,thaddeus young,Thaddeus Young,2007,1,12,PHI,Georgia Tech
wrighju01,julian wright,Julian Wright,2007,1,13,NOK,Kansas
thornal01,al thornton,Al Thornton,2007,1,14,LAC,Florida State
stuckro01,rodney stuckey,Rodney Stuckey,2007,1,15,DET,Eastern Washington
youngni01,nick young,Nick Young,2007,1,16,WAS,USC
willise01,sean williams,Sean Williams,2007,1,17,NJN,Boston College
belinma01,marco belinelli,Marco Belinelli,2007,1,18,GSW,
crittja01,javaris crittenton,Javaris Crittenton,2007,1,19,LAL,Georgia Tech
smithja02,jason smith,Jason Smith,2007,1,20,MIA,Colorado State
cookda02,daequan cook,Daequan Cook,2007,1,21,PHI,Ohio State
dudleja01,jared dudley,Jared Dudley,2007,1,22,CHA,Boston College
chandwi01,wilson chandler,Wilson Chandler,2007,1,23,NYK,DePaul
fernaru01,rudy fernandez,Rudy Fernández,2007,1,24,PHO,
almonmo01,morris almond,Morris Almond,2007,1,25,UTA,Rice University
brookaa01,aaron brooks,Aaron Brooks,2007,1,26,HOU,Oregon
afflaar01,arron afflalo,Arron Afflalo,2007,1,27,DET,UCLA
splitti01,tiago splitter,Tiago Splitter,2007,1,28,SAS,
tuckeal02,alando tucker,Alando Tucker,2007,1,29,PHO,Wisconsin
koponpe01,petteri koponen,Petteri Koponen,2007,1,30,PHI,
landrca01,carl landry,Carl Landry,2007,2,31,SEA,Purdue
pruitga01,gabe pruitt,Gabe Pruitt,2007,2,32,BOS,USC
willima04,marcus williams,Marcus Williams,2007,2,33,SAS,Arizona
fazekni01,nick fazekas,Nick Fazekas,2007,2,34,DAL,Nevada
davisgl01,glen davis,Glen Davis,2007,2,35,SEA,LSU
davidje01,jermareo davidson,Jermareo Davidson,2007,2,36,GSW,Alabama
mcrobjo01,josh mcroberts,Josh McRoberts,2007,2,37,POR,Duke
fesenky01,kyrylo fesenko,Kyrylo Fesenko,2007,2,38,PHI,
baracst01,stanko barac,Stanko Barać,2007,2,39,MIA,
yuesu01,sun yue,Sun Yue,2007,2,40,LAL,
richach01,chris richard,Chris Richard,2007,2,41,MIN,Florida
byarsde01,derrick byars,Derrick Byars,2007,2,42,POR,Vanderbilt
halusad02,adam haluska,Adam Haluska,2007,2,43,NOK,Iowa
terryre01,reyshawn terry,Reyshawn Terry,2007,2,44,ORL,UNC
jordaja01,jared jordan,Jared Jordan,2007,2,45,LAC,Marist College
lasmest01,stephane lasme,Stéphane Lasme,2007,2,46,GSW,UMass
mcguido01,dominic mcguire,Dominic McGuire,2007,2,47,WAS,Fresno State
gasolma01,marc gasol,Marc Gasol,2007,2,48,LAL,
grayaa01,aaron gray,Aaron Gray,2007,2,49,CHI,Pitt
seibure01,renaldas seibutis,Renaldas Seibutis,2007,2,50,DAL,
curryja01,jameson curry,JamesOn Curry,2007,2,51,CHI,Oklahoma State
greenta01,taurean green,Taurean Green,2007,2,52,POR,Florida
nichode01,demetris nichols,Demetris Nichols,2007,2,53,POR,Syracuse
newlebr01,brad newley,Brad Newley,2007,2,54,HOU,
hillhe02,herbert hill,Herbert Hill,2007,2,55,UTA,Providence
sessira01,ramon sessions,Ramon Sessions,2007,2,56,MIL,Nevada
mejiasa01,sammy mejia,Sammy Mejia,2007,2,57,DET,DePaul
printgi01,georgios printezis,Georgios Printezis,2007,2,58,SAS,
strawdj01,dj strawberry,D.J. Strawberry,2007,2,59,PHO,Maryland
rakovmi01,milovan rakovic,Milovan Raković,2007,2,60,DAL,
