player_id,player_clean,player_name,draft_year,draft_round,draft_pick,draft_team,college
cunnica01,cade cunningham,Cade Cunningham,2021,1,1,DET,Oklahoma State
greenja05,jalen green,Jalen Green,2021,1,2,HOU,
mobleev01,evan mobley,Evan Mobley,2021,1,3,CLE,USC
barnesc01,scottie barnes,Scottie Barnes,2021,1,4,TOR,Florida State
suggsja01,jalen suggs,Jalen Suggs,2021,1,5,ORL,Gonzaga
giddejo01,josh giddey,Josh Giddey,2021,1,6,OKC,
kuminjo01,jonathan kuminga,Jonathan Kuminga,2021,1,7,GSW,
wagnefr01,franz wagner,Franz Wagner,2021,1,8,ORL,Michigan
mitchda01,davion mitchell,Davion Mitchell,2021,1,9,SAC,Baylor
willizi02,ziaire williams,Ziaire Williams,2021,1,10,NOP,Stanford
bouknja01,james bouknight,James Bouknight,2021,1,11,CHO,UConn
primojo01,joshua primo,Joshua Primo,2021,1,12,SAS,Alabama
duartch01,chris duarte,Chris Duarte,2021,1,13,IND,Oregon
moodymo01,moses moody,Moses Moody,2021,1,14,GSW,Arkansas
kispeco01,corey kispert,Corey Kispert,2021,1,15,WAS,Gonzaga
sengual01,alperen sengun,Alperen Şengün,2021,1,16,OKC,
murphtr02,trey murphy,Trey Murphy III,2021,1,17,MEM,Virginia
manntr01,tre mann,Tre Mann,2021,1,18,OKC,Florida
joneska01,kai jones,Kai Jones,2021,1,19,NYK,Texas
johnsja05,jalen johnson,Jalen Johnson,2021,1,20,ATL,Duke
johnske07,keon johnson,Keon Johnson,2021,1,21,NYK,Tennessee
jacksis01,isaiah jackson,Isaiah Jackson,2021,1,22,LAL,Kentucky
garubus01,usman garuba,Usman Garuba,2021,1,23,HOU,
chrisjo01,josh christopher,Josh Christopher,2021,1,24,HOU,Arizona State
grimequ01,quentin grimes,Quentin Grimes,2021,1,25,LAC,Houston
hylanbo01,bones hyland,Bones Hyland,2021,1,26,DEN,VCU
thomaca02,cam thomas,Cam Thomas,2021,1,27,BRK,LSU
sprinja01,jaden springer,Jaden Springer,2021,1,28,PHI,Tennessee
sharpda01,dayron sharpe,Day'Ron Sharpe,2021,1,29,PHO,UNC
aldamsa01,santi aldama,Santi Aldama,2021,1,30,UTA,Loyola (MD)
toddis01,isaiah todd,Isaiah Todd,2021,2,31,MIL,
robinje02,jeremiah robinson earl,Jeremiah Robinson-Earl,2021,2,32,NYK,Villanova
prestja01,jason preston,Jason Preston,2021,2,33,ORL,Ohio University
jokubro01,rokas jokubaitis,Rokas Jokubaitis,2021,2,34,OKC,
joneshe01,herbert jones,Herbert Jones,2021,2,35,NOP,Alabama
mcbrimi01,miles mcbride,Miles McBride,2021,2,36,OKC,West Virginia
thorjt01,jt thor,JT Thor,2021,2,37,DET,Auburn
dosunay01,ayo dosunmu,Ayo Dosunmu,2021,2,38,CHI,Illinois
quetane01,neemias queta,Neemias Queta,2021,2,39,SAC,Utah State University
butleja02,jared butler,Jared Butler,2021,2,40,NOP,Baylor
wieskjo01,joe wieskamp,Joe Wieskamp,2021,2,41,SAS,Iowa
liveris01,isaiah livers,Isaiah Livers,2021,2,42,DET,Michigan
browngr01,greg brown,Greg Brown III,2021,2,43,NOP,Texas
edwarke02,kessler edwards,Kessler Edwards,2021,2,44,BRK,Pepperdine
begarju01,juhann begarin,Juhann Begarin,2021,2,45,BOS,
bantoda01,dalano banton,Dalano Banton,2021,2,46,TOR,Nebraska
johnsda08,david johnson,David Johnson,2021,2,47,TOR,Louisville
coopesh01,sharife cooper,Sharife Cooper,2021,2,48,ATL,Auburn
zegarma01,marcus zegarowski,Marcus Zegarowski,2021,2,49,BRK,Creighton
petrufi01,filip petrusev,Filip Petrušev,2021,2,50,PHI,Gonzaga
bostobr01,brandon boston,Brandon Boston Jr.,2021,2,51,MEM,Kentucky
garzalu01,luka garza,Luka Garza,2021,2,52,DET,Iowa
bassech01,charles bassey,Charles Bassey,2021,2,53,PHI,Western Kentucky
mamuksa01,sandro mamukelashvili,Sandro Mamukelashvili,2021,2,54,IND,Seton Hall
wiggiaa01,aaron wiggins,Aaron Wiggins,2021,2,55,OKC,Maryland
lewissc01,scottie lewis,Scottie Lewis,2021,2,56,CHO,Florida
kopriba01,balsa koprivica,Balša Koprivica,2021,2,57,CHO,Florida State
simsje01,jericho sims,Jericho Sims,2021,2,58,NYK,Texas
grayra01,raiquan gray,RaiQuan Gray,2021,2,59,BRK,Florida State
kalaige01,georgios kalaitzakis,Georgios Kalaitzakis,2021,2,60,IND,
