player_clean,player_name,player_slug_hh,season,salary_usd
gerald henderson,Gerald Henderson,gerald-henderson,2018,1000000.0
festus ezeli,Festus Ezeli,festus-ezeli,2018,1000000.0
justin hamilton,Justin Hamilton,justin-hamilton,2018,1000000.0
damien wilkins,Damien Wilkins,damien-wilkins,2018,992696.0
ivan rabb,Ivan Rabb,ivan-rabb,2018,950000.0
ike anigbogu,Ike Anigbogu,ike-anigbogu,2018,950000.0
rade zagorac,Rade Zagorac,rade-zagorac,2018,950000.0
jason thompson,Jason Thompson,jason-thompson,2018,893333.0
dillon brooks,Dillon Brooks,dillon-brooks,2018,815615.0
royce oneale,Royce O'Neale,royce-oneale,2018,815615.0
alfonzo mckinnie,Alfonzo McKinnie,alfonzo-mckinnie,2018,815615.0
brandon paul,Brandon Paul,brandon-paul,2018,815615.0
davon reed,Davon Reed,davon-reed,2018,815615.0
dakari johnson,Dakari Johnson,dakari-johnson,2018,815615.0
frank jackson,Frank Jackson,frank-jackson,2018,815615.0
sterling brown,Sterling Brown,sterling-brown,2018,815615.0
khem birch,Khem Birch,khem-birch,2018,815615.0
thomas bryant,Thomas Bryant,thomas-bryant,2018,815615.0
sindarius thornwell,Sindarius Thornwell,sindarius-thornwell,2018,815615.0
jawun evans,Jawun Evans,jawun-evans,2018,815615.0
zhou qi,Zhou Qi,zhou-qi,2018,815615.0
jordan bell,Jordan Bell,jordan-bell,2018,815615.0
maxi kleber,Maxi Kleber,maxi-kleber,2018,815615.0
dwayne bacon,Dwayne Bacon,dwayne-bacon,2018,815615.0
daniel theis,Daniel Theis,daniel-theis,2018,815615.0
tyler dorsey,Tyler Dorsey,tyler-dorsey,2018,815615.0
emeka okafor,Emeka Okafor,emeka-okafor,2018,813293.0
trey burke,Trey Burke,trey-burke,2018,784160.0
alex poythress,Alex Poythress,alex-poythress,2018,778668.0
dwight buycks,Dwight Buycks,dwight-buycks,2018,748160.0
joel bolomboy,Joel Bolomboy,joel-bolomboy,2018,708200.0
kyle collinsworth,Kyle Collinsworth,kyle-collinsworth,2018,595702.0
jeff withey,Jeff Withey,jeff-withey,2018,593780.0
kay felder,Kay Felder,kay-felder,2018,549616.0
michael gbinije,Michael Gbinije,michael-gbinije,2018,500000.0
leandro barbosa,Leandro Barbosa,leandro-barbosa,2018,500000.0
derrick jones,Derrick Jones,derrick-jones,2018,460625.0
nicolas brussino,Nicolas Brussino,nicolas-brussino,2018,393041.0
antonius cleveland,Antonius Cleveland,antonius-cleveland,2018,384116.0
brandon jennings,Brandon Jennings,brandon-jennings,2018,380830.0
demetrius jackson,Demetrius Jackson,demetrius-jackson,2018,317016.0
travis wear,Travis Wear,travis-wear,2018,304051.0
cameron oliver,Cameron Oliver,cameron-oliver,2018,300000.0
shaquille harrison,Shaquille Harrison,shaquille-harrison,2018,230399.0
larry drew,Larry Drew II,larry-drew-ii,2018,222474.0
jaylen morris,Jaylen Morris,jaylen-morris,2018,198143.0
nigel hayes,Nigel Hayes,nigel-hayes,2018,193532.0
david stockton,David Stockton,david-stockton,2018,192812.0
quinn cook,Quinn Cook,quinn-cook,2018,189832.0
georges niang,Georges Niang,georges-niang,2018,175000.0
aaron harrison,Aaron Harrison,aaron-harrison,2018,174570.0
omari johnson,Omari Johnson,omari-johnson,2018,170495.0
naz long,Naz Long,naz-long,2018,167158.0
jarell eddie,Jarell Eddie,jarell-eddie,2018,166256.0
rodney purvis,Rodney Purvis,rodney-purvis,2018,165887.0
mike james,Mike James,mike-james,2018,162552.0
briante weber,Briante Weber,briante-weber,2018,158128.0
marquis teague,Marquis Teague,marquis-teague,2018,157944.0
jeremy evans,Jeremy Evans,jeremy-evans,2018,154059.0
gary payton,Gary Payton II,gary-payton-ii,2018,150000.0
carrick felix,Carrick Felix,carrick-felix,2018,140901.0
damion lee,Damion Lee,damion-lee,2018,138239.0
kendrick perkins,Kendrick Perkins,kendrick-perkins,2018,131562.0
milton doyle,Milton Doyle,milton-doyle,2018,125000.0
brandon rush,Brandon Rush,brandon-rush,2018,119601.0
ty lawson,Ty Lawson,ty-lawson,2018,119009.0
derrick williams,Derrick Williams,derrick-williams,2018,104059.0
kj mcdaniels,KJ McDaniels,kj-mcdaniels,2018,100000.0
